176.0,6.0,1.0,1.0,9.0,0.0,11.0,0.0,0.0,0.0
0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,5.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0
5.0,0.0,0.0,0.0,15.0,0.0,9.0,0.0,0.0,1.0
