7.4241209029999995,8.189443588,7.349064827,8.17351532,1.675155282,3.672201157,7.400230408,2.6080532069999998,11.44662285,2.0728096959999998,5.514564514,2.446374893,9.347270966,1.292251348,7.769427299,1.414927483,11.4736433,3.6061697010000002,7.119215012000001,3.7760972980000003,10.32394886,1.977169991,8.463247298999999,2.889603138,13.23925209,11.66401482,10.45229721,0.0,1.792484879,4.620707512,1.968374729,6.4374008179999995,1.83374548,11.09150791,13.78553963,1.5888144969999998,2.296457291,8.524356842000001,4.154588223,6.694583893,0.0,0.0,7.566254139,1.82011807,1.90315938,8.130495071,10.72458839,13.34540367,14.20261669,5.417894362999999,0.0,9.159475327000001,4.980230808,0.0,2.948009491,12.48343468,6.943537235,0.0,4.611643314,2.203412294,11.71393013,11.1993885,9.132888794,1.312052488,12.826412199999998,8.019145012000001,11.364696499999999,2.0778148169999997,5.6665091510000005,4.982243061,10.27526093,3.8410604,3.40010643,4.908380985,2.101222992,6.5562243460000005,8.855550766,2.470748901,5.575613499,5.742589951,1.4105875490000002
6.460048676,4.688350677,3.9181623460000004,8.078279495,3.2358412739999998,2.5143513680000003,7.507956505,5.974340916,11.91734123,2.350997925,5.905805111,2.594048977,9.924263,1.905558705,9.406837462999999,1.439992905,11.3370409,3.4574296469999997,7.288336753999999,5.209852695,8.376899718999999,1.873175263,7.346429347999999,5.137782097,12.06262207,11.38245392,8.403589249,0.0,2.230294228,5.470386027999999,3.920069218,7.866672516,1.98812139,10.53228378,13.89752293,1.1420443059999998,1.9700087309999998,8.702057838,2.664024115,6.449531078,0.0,0.0,7.3450388910000015,1.391856194,1.740274787,8.613493919,9.980949402,13.34493256,14.94296646,4.169698715,0.0,7.796233654,5.350829124,0.0,2.567073345,11.94313049,7.1060075760000005,0.0,3.7245543,1.9153699869999998,10.73553467,12.20796871,10.75055599,1.3057625290000001,11.89511013,7.962525368,13.30627441,2.014081717,4.707161903,5.196280956,8.143190384,2.698947668,4.556450844,3.0788502689999997,2.220611095,5.937616348,8.104755402,1.6540153030000002,5.481042862000001,6.407292843,1.327344656
3.1277399060000004,7.548474312000001,6.593798637000001,7.02666378,1.720747709,3.13428545,8.649674416,7.998045921,12.30939674,2.358292103,5.734117031,3.190273285,10.23417854,2.595781326,8.881393433,1.4113643169999999,11.90723419,3.5677599910000004,6.687491417,4.922919273,8.235255241,1.8803365230000002,7.394701481,1.8509905340000001,12.99020863,12.38221741,10.06243706,0.0,1.58209765,3.5093255039999995,4.241797447,8.283588409,1.352231026,8.798648834,13.491615300000001,1.762095332,1.613620043,7.5338697429999995,2.6240220069999998,5.95394659,0.0,0.0,6.9029016489999995,1.820395947,2.1110231880000003,8.632707596,13.09730339,13.08914757,13.62521458,3.288760424,0.0,7.4550061229999995,3.4636826519999997,0.0,3.806908607,12.34131241,8.016352654,0.0,3.5818552969999997,2.392252445,10.81692696,13.26455593,12.24340439,1.723477364,12.82670021,7.697921752999999,13.49486923,1.9474967719999998,5.415476322000001,6.514064789,10.18249226,7.19538641,2.836748838,5.0911846160000005,1.871237993,8.851139069,8.395126343,2.586434841,2.549468994,5.265151024,1.191163421
8.324152946,5.79259634,4.579413413999999,9.300636292,2.474103451,2.7474677560000003,6.0069046020000005,2.377252102,12.99340725,1.9103898999999998,4.1203660960000015,3.3484253880000003,9.835816383,1.875068545,8.926784515,1.259003878,10.37230206,3.0862746239999996,7.483034133999999,5.233657837,9.354758262999999,1.568876266,6.6327180860000015,2.562394142,11.96928883,11.32123661,8.362693787000001,0.0,2.039581299,9.056998253,2.491608143,6.585509299999999,1.5794844630000002,11.95670605,14.06037903,1.568876266,1.826495886,6.866678715,2.469219685,6.806298256,0.0,0.0,7.836054325,2.504384279,1.927714705,7.7403450010000014,9.469652176,13.78770161,13.82686996,2.720799923,0.0,7.367794037,4.748095988999999,0.0,2.210645914,12.17319393,7.584613799999999,0.0,5.024574757,2.036481857,10.85149574,13.1725769,11.27350616,1.290987968,11.5489254,8.436395645,9.97127533,1.7536556719999998,5.311117171999999,6.208612442000001,9.573219299,5.612336159,4.674608707,4.343103408999999,2.049650669,5.35926342,7.620092869,2.463099003,3.401352882,6.47320652,1.2649550440000001
4.217805862,2.166299343,8.483295441000001,6.74780035,1.967427731,2.766810656,6.2827711110000015,10.630996699999999,11.84802246,2.369641066,5.872187137999999,2.326235294,9.282936096,4.203912735,8.162797928,1.5435960290000001,13.63646889,3.9347782139999996,6.655085087000001,3.4944510460000004,11.124182699999999,1.947142124,8.193461418,1.568716288,13.06404209,12.23093987,12.04257584,0.0,1.9077792169999999,5.415476322000001,3.855438709,8.968661308,1.170432806,10.76949787,13.62619114,1.53084743,1.630486488,9.365716934,2.191451788,5.998101711,0.0,0.0,5.8044886589999996,1.680867434,1.295617819,8.677996635,5.721068382,12.99328804,14.10354328,5.031070709,0.0,8.662818909,3.084675789,0.0,2.184965849,11.52749825,6.388009071,0.0,3.4492762089999998,2.8790953160000003,10.07756233,13.35618019,11.28853035,1.390085697,12.06588745,7.47638607,7.962272644,2.069040775,5.098877907,4.382367134,9.847740173,1.8667693140000001,2.250308752,4.45089817,3.334697247,5.264534473,8.477899551,1.398364067,4.390649796,8.300287247,1.767220616
6.107682228,8.827728271,8.875566483,7.69914341,1.587072492,2.8559033869999997,8.00109005,6.874003887000001,11.29784298,2.495086432,6.069374561,2.31943202,8.230674744,1.9400579930000001,10.47168446,1.54329133,12.12579918,3.455696583,7.079518318,6.242671967000001,9.521940231,1.478334665,8.319330215,2.86053896,11.91391659,11.22139359,11.75465775,0.0,1.596867442,3.566761732,2.60795927,7.8794813160000015,2.2282016280000003,11.36008739,13.19559669,1.4560960530000002,1.885126352,9.614972115,2.4694986340000002,5.604534149,0.0,0.0,6.8868474960000015,1.338298321,2.423967361,9.002773285,9.811559677,13.14711189,14.84259224,5.648101807000001,0.0,7.958259582999999,4.905395031,0.0,2.248787403,12.48622036,5.0303907389999996,0.0,3.787461281,2.6795959469999997,11.00007629,11.42048264,9.746777534,1.392698765,11.34560585,6.700266837999999,13.18480492,1.9098511930000002,4.763394833,4.098589897,10.85972023,10.85841942,4.478598595,2.969614983,2.804510117,5.383394241,9.575935364,1.464990139,6.863345146,7.512151717999999,1.281150937
6.430001736,1.554168224,7.860862732,8.981762886,1.4302983280000001,2.018572807,5.761487007,1.7642707819999999,13.22709751,1.585815549,3.36732626,2.321057558,9.480846405,1.520375729,9.869446754,1.2155599590000001,10.48221397,2.198934555,6.484359264,6.0415916439999995,10.08138084,1.692045927,7.573352337,1.8576703069999998,11.68685341,12.26470375,11.172315600000001,0.0,1.491077304,1.5178401469999998,1.590730906,7.077152729,1.546230316,9.420938492000001,14.33899117,2.014136314,1.944926977,6.8987326620000005,2.832811832,6.1126327510000005,0.0,0.0,7.0483393670000005,1.799736381,1.729171276,8.602241516,4.702599525,13.35793877,14.69878578,3.1601843830000003,0.0,5.176534653,4.503745079,0.0,2.936024427,12.37263775,6.764655113,0.0,5.434698105,1.8894178869999998,10.77183628,12.88388634,12.36386585,1.4439218040000001,11.43900013,8.222428322,8.142952918999999,3.235265732,4.329146862,6.184308529,7.81690979,6.2988219260000005,3.9608182910000003,4.6648740769999995,1.848937035,1.535214424,7.979152203,2.08050704,3.21549654,7.541244983999999,1.376495838
5.7484688760000004,6.425969124,8.306194305,6.209143162,1.851417661,2.622289419,5.132723808,7.089374065,11.96658325,2.417956114,5.78319788,2.541457415,10.19646835,4.275393009,8.803425789,1.368407369,11.41362,4.730473995,5.731637955,4.892263889,9.227010727,1.855921507,8.334083557000001,1.603711247,11.53876305,10.73431873,12.15044308,0.0,1.316102624,2.737265825,2.443664551,7.296666622,2.001639843,9.644015312,14.36548615,1.822524905,2.205463409,9.23513031,2.7013890739999997,5.264122008999999,0.0,0.0,5.626206875,1.828905106,1.4490456580000002,9.334879875,10.70719528,11.56562901,13.85419083,6.375713348,0.0,8.286155701,4.801379204,0.0,3.535375118,10.92470551,6.369827271,0.0,2.770888567,2.40085125,9.794757843,12.46521282,11.56022644,1.5287603140000001,11.11459064,7.249848366,8.63617897,1.5829308030000002,6.278766155,4.453079224,9.507853508,5.539883614,2.525375843,5.5545949939999995,2.867165565,6.543851852,9.081655502,2.358331203,2.512136936,9.71362114,2.0172986980000003
5.177170753,4.427328587,6.347364902000001,8.394183158999999,1.810173035,3.2309656139999996,6.287672043,7.289133549,13.41535091,1.799313545,6.073942661,1.801608205,9.743003845,1.8958762880000002,9.735530853,1.620084047,11.47754478,4.072423935,7.15805912,6.142972946,9.567625046,2.430237532,8.184589386,1.3934333319999999,12.4959116,10.755827900000002,10.74643612,0.0,1.6720341440000002,2.8247568610000005,3.537452459,7.1883516310000015,1.4377141000000002,9.361215591,13.62416458,1.44588685,1.5136398080000002,8.808166503999999,4.784350872,4.9387001989999995,0.0,0.0,8.116534233,2.029393196,1.518416882,8.921320915,7.936994076,13.06587315,14.37261009,4.268504143,0.0,4.904215336,4.812225819,0.0,2.074891329,11.55862141,5.974277496,0.0,3.888957977,2.190355062,9.856124878,13.64754009,12.52576542,1.539821506,12.34962082,7.174235821,9.97394371,2.235023022,4.388036728,4.88244915,7.7753753660000005,7.766296387000001,2.823313713,5.456987381,2.8564124110000004,4.185317039,8.207691192999999,2.254231453,2.53958559,6.40952301,1.839779735
10.2063961,4.899272442,2.73920989,9.688419342000001,2.216746807,2.906736612,9.69285965,4.067323685,11.64494514,2.606779099,5.906669617,2.439469576,9.443424225,1.5045094490000002,10.00451374,1.326558113,11.14928246,3.285325766,7.650476456,6.015016556,9.289520264,1.7440165280000002,6.181954861,1.9623541830000002,12.67805099,10.83364296,7.6406097410000005,0.0,1.6036056280000002,2.185795307,2.2919890880000002,7.669251919,1.940052867,13.75954247,13.45615387,1.409170628,2.943405867,7.760977745,2.927108765,6.775328636,0.0,0.0,8.70867157,1.60516274,1.988268614,7.043554306,9.778809547,14.11964607,13.92556572,3.223067045,0.0,9.606054306,5.113098621000001,0.0,2.770667553,12.00749207,5.309623241000001,0.0,4.593430519,2.268824816,10.72784996,12.10877895,10.91366673,1.4726018909999998,12.21354771,8.791903496,11.30436325,1.80331552,3.79865694,5.0611715319999995,8.156328201,2.185032845,4.294990063,3.63293314,1.894575715,6.965694903999999,6.973581791,1.9274595980000002,5.650069714,6.782817364,1.4886612890000002
