3.776097298,11.44662285,1.675155282,8.17351532,7.400230408,7.424120902999999,3.672201157,1.414927483,8.189443588,11.09150791,1.977169991,1.292251348,10.32394886,1.82011807,2.446374893,2.072809696,2.608053207,6.943537235,11.4736433,8.019145012000001,7.349064827,9.347270966,11.66401482,2.948009491,4.980230808
5.209852695,11.91734123,3.235841274,8.078279495,7.507956505,6.460048676,2.5143513680000003,1.439992905,4.688350677,10.53228378,1.873175263,1.905558705,8.376899718999999,1.391856194,2.594048977,2.350997925,5.974340916,7.1060075760000005,11.3370409,7.962525368,3.918162346,9.924263,11.38245392,2.567073345,5.350829124
4.922919273,12.30939674,1.720747709,7.02666378,8.649674416,3.1277399060000004,3.13428545,1.411364317,7.548474312000001,8.798648834,1.880336523,2.595781326,8.235255241,1.820395947,3.190273285,2.358292103,7.998045921,8.016352654,11.90723419,7.697921752999999,6.593798637000001,10.23417854,12.38221741,3.806908607,3.463682652
5.233657837,12.99340725,2.474103451,9.300636292,6.0069046020000005,8.324152946,2.7474677560000003,1.259003878,5.79259634,11.95670605,1.568876266,1.875068545,9.354758262999999,2.504384279,3.3484253880000003,1.9103899,2.377252102,7.584613799999999,10.37230206,8.436395645,4.579413413999999,9.835816383,11.32123661,2.210645914,4.748095988999999
3.4944510460000004,11.84802246,1.967427731,6.74780035,6.2827711110000015,4.217805862,2.766810656,1.543596029,2.166299343,10.76949787,1.947142124,4.203912735,11.1241827,1.680867434,2.326235294,2.369641066,10.6309967,6.388009071,13.63646889,7.47638607,8.483295441000001,9.282936096,12.23093987,2.184965849,3.084675789
6.242671967000001,11.29784298,1.587072492,7.69914341,8.00109005,6.107682228,2.855903387,1.54329133,8.827728271,11.36008739,1.478334665,1.940057993,9.521940231,1.338298321,2.31943202,2.495086432,6.874003887000001,5.030390739,12.12579918,6.700266837999999,8.875566483,8.230674744,11.22139359,2.248787403,4.905395031
6.041591644,13.22709751,1.430298328,8.981762886,5.761487007,6.430001736,2.018572807,1.215559959,1.554168224,9.420938492000001,1.692045927,1.520375729,10.08138084,1.799736381,2.321057558,1.585815549,1.764270782,6.764655113,10.48221397,8.222428322,7.860862732,9.480846405,12.26470375,2.936024427,4.503745079
4.892263889,11.96658325,1.851417661,6.209143162,5.132723808,5.748468876,2.622289419,1.368407369,6.425969124,9.644015312,1.855921507,4.275393009,9.227010727,1.828905106,2.541457415,2.417956114,7.089374065,6.369827271,11.41362,7.249848366,8.306194305,10.19646835,10.73431873,3.535375118,4.801379204
6.142972946,13.41535091,1.810173035,8.394183158999999,6.287672043,5.177170753,3.230965614,1.620084047,4.427328587,9.361215591,2.430237532,1.895876288,9.567625046,2.029393196,1.801608205,1.799313545,7.289133549,5.974277496,11.47754478,7.174235821,6.347364902000001,9.743003845,10.755827900000002,2.074891329,4.812225819
6.015016556,11.64494514,2.216746807,9.688419342000001,9.69285965,10.2063961,2.906736612,1.326558113,4.899272442,13.75954247,1.7440165280000002,1.5045094490000002,9.289520264,1.60516274,2.439469576,2.606779099,4.067323685,5.309623241000001,11.14928246,8.791903496,2.73920989,9.443424225,10.83364296,2.770667553,5.113098621000001
