253.0,0.9291874999999999,0.9162375,0.9206250000000001,0.9157500000000001,0.92095,0.9292750000000001,0.9096250000000001,0.9155250000000001,0.9194,0.90955
202.0,0.9284624999999999,0.9132374999999999,0.9159375,0.9241250000000001,0.919,0.9152875,0.9271999999999999,0.9252125,0.920325,0.9268250000000001
161.0,0.9287375000000001,0.9264875,0.9220750000000001,0.9283,0.9399500000000001,0.9308,0.9279125,0.9305375,0.940475,0.9383125000000001
128.0,0.944275,0.9341125,0.9447749999999999,0.9439249999999999,0.9424625,0.9494875000000002,0.9309,0.9354750000000001,0.9461875,0.9340125000000001
102.0,0.9405625,0.9352374999999999,0.9450000000000001,0.945375,0.95555,0.9488749999999999,0.941425,0.9475,0.9512124999999999,0.9387749999999999
81.0,0.9503375000000001,0.950025,0.9450375,0.9496875,0.9526124999999999,0.9423375,0.9387749999999999,0.9501124999999999,0.9443874999999999,0.9481499999999999
64.0,0.9546875000000001,0.9461999999999999,0.9518000000000001,0.9491875,0.9501125000000001,0.9538875,0.9422750000000001,0.9469624999999999,0.9438625,0.9508374999999999
51.0,0.9536125,0.9531875,0.9542499999999999,0.9492,0.954425,0.9553750000000001,0.9453375,0.950175,0.9510000000000001,0.956
40.0,0.9569249999999999,0.961325,0.949175,0.9536500000000001,0.9597875,0.9510125,0.9579750000000001,0.9582875000000001,0.9540125,0.9575249999999998
32.0,0.9608125000000001,0.96135,0.9445625000000001,0.9566875,0.9625250000000001,0.9503875,0.9506875,0.9445124999999999,0.9571499999999998,0.946475
25.0,0.9534125,0.9453374999999999,0.9451125,0.9508,0.9585,0.948475,0.935075,0.9549249999999999,0.9433875,0.9576875
20.0,0.9493499999999999,0.9445875,0.9413125,0.9503625,0.9389625000000001,0.9487625000000002,0.9364999999999999,0.9305125000000001,0.9423625,0.9476624999999999
16.0,0.944725,0.945,0.9452,0.9511875,0.9323250000000001,0.9388000000000001,0.9372375,0.9405125,0.9398249999999999,0.9585125000000001
12.0,0.94045,0.9283999999999999,0.9379,0.9379625,0.931025,0.9395625,0.9189250000000001,0.9337624999999999,0.9340875,0.9469375000000001
9.0,0.92455,0.9171499999999999,0.9377375,0.9356625000000001,0.920725,0.9298875000000001,0.9076624999999999,0.9349625,0.9243125000000001,0.9246375
7.0,0.9122250000000001,0.9001625,0.9013125000000001,0.9223625000000001,0.9165749999999999,0.9313625000000001,0.915325,0.91765,0.9108375,0.9085625
5.0,0.8963625000000001,0.898725,0.9097375,0.9083875,0.9022624999999999,0.9022249999999999,0.9014625,0.911975,0.90435,0.9046124999999999
4.0,0.891475,0.879425,0.8929499999999999,0.9117,0.8891875,0.8948875000000001,0.9066125000000002,0.8891874999999999,0.89935,0.907875
3.0,0.8645499999999999,0.864525,0.87485,0.9092375,0.8736124999999999,0.89485,0.9038625,0.8788374999999999,0.8713000000000001,0.893625
2.0,0.8632000000000001,0.861675,0.85635,0.847625,0.8644625,0.85305,0.8545125,0.861425,0.8632625,0.856475
1.0,0.865125,0.7819125,0.8031625000000001,0.8038375,0.85625,0.8069125000000001,0.8049,0.8032125,0.8626625000000001,0.8053250000000001
