11.29821873,0.906264067,11.85530281,4.87318325,5.269958496,8.398412704,8.926369667000001,1.29242897,11.13692951,1.322667599,9.125204086,2.0267086030000003,1.267202377,1.569541693,8.538035393,1.119850516,6.043386936,1.298274994,12.38363647,5.015733242,1.41935885,1.438116074,6.8534369470000005,11.11697388,8.864621162,6.51516819,9.540878296,8.614248276,7.0109796520000005,1.849037409,4.279640675,4.457856655,5.314885138999999,8.234973907,6.806225777000001,1.198470592,6.9470386510000015,5.902236938,5.8147959710000015,10.650644300000002,6.088716507000001,7.08819294,6.484530449,1.318988323,9.727725983,1.214075565,1.663230777,2.7441239360000003,7.231215477,9.345142365,11.6663084,3.4404182430000003,1.076111317,1.216453791,3.388735294,1.177322626,5.419939518,9.326676369,2.067153931,3.4834265710000003,8.035637856000001,10.75769615,1.503367066,1.794936895
10.92096329,0.975857437,12.12656212,1.076924562,5.720530987,7.830945492000001,9.90859127,1.213046312,8.290347099,1.1673052309999998,9.480568886,4.622110844,1.034224033,1.161869764,9.089108467,1.000127435,8.450549126,1.326483011,12.02392197,4.777973652,4.455456257,0.877325118,7.012096405,11.00755405,2.0481748580000003,6.949816704,10.85871792,6.551884174,8.085978508,1.612447739,4.22127533,4.795930862,5.76629591,6.8587446210000005,6.967831612,1.004374743,8.343838692,1.187644958,2.1312267780000003,9.548629761,6.9502820970000005,6.25688839,9.039447784,1.115272641,7.804951667999999,1.029073715,1.326857328,2.322031975,8.600942612,10.52383423,10.05757141,4.201227665,1.115272522,1.021370649,1.893137455,1.077756882,6.1086540220000005,10.61572075,2.011169434,4.013387203,7.873356819,10.54997826,1.5082259180000002,1.609828115
12.50159645,1.086527824,11.65280247,1.387467861,4.367006779,8.007254601,9.969000816,2.368395329,10.20460415,4.063718796,9.552007675,4.654254436,0.999379754,1.277391911,8.252017975,1.026188254,6.020366192000001,1.253825188,11.95387745,4.217264175,3.296408415,1.12136364,8.229865074,11.29979706,9.787096024,1.218129635,9.303514481,9.67001152,7.3067531589999986,3.07574892,3.028987169,4.655328274,3.061924219,8.567613602,7.082050323,1.2919331790000002,8.187312126,3.197756052,5.305342197,11.36752129,6.813028336,7.370845795,7.892607689,1.605642796,9.521481514,1.143839836,0.802769363,1.949489832,7.345891953,9.125617981,11.83854961,5.365352154,1.248614192,1.220517159,4.328334808,1.398324251,3.908905745,9.005819321,2.20761013,3.455890656,8.813286781,10.94446564,1.324807167,1.310824156
11.12195778,0.933629453,12.12668896,1.04729259,5.091031075,7.4602098460000015,8.95996666,1.327388525,9.977178574,1.216043115,9.074533463,2.343899727,0.905969501,1.395183206,8.414218903,1.039992571,5.892701626,1.311038017,12.38772392,4.7866363530000005,2.575024605,0.939785719,7.469002724,11.00562859,8.454008102000001,7.307057381,10.29650021,5.883780479,6.811715126,2.801390648,4.197955132,4.997228622,4.2427082060000005,7.496278762999999,6.802554131,1.143978596,8.156997681,5.621948719,6.255342007,10.41349792,6.115525246,8.070361137,7.722728729,1.993382573,9.645967484,0.963731766,1.101794243,2.798893929,8.048604012,9.047676086000001,11.42096615,3.99343729,1.369147897,1.057900906,1.647459269,1.230085969,4.478266239,10.09311962,2.206817389,2.315217257,8.885543822999999,11.946792599999998,1.585806847,1.374532461
12.21031094,1.127010822,12.39016342,1.4165076019999998,4.669966221,8.98462677,9.644855499,2.381939173,11.730299,2.305837154,9.598829269,3.637677908,1.098542452,1.386706591,8.351963043,1.226995707,6.963521481,1.351005912,12.02846146,4.2779006960000014,2.884307623,1.049710751,7.98797369,10.93551922,7.127631664,7.839283943,9.883132935,5.671499252,7.034825325,3.921325207,2.483775616,5.779948711,4.070515633,8.292498589,6.465047836,1.19243288,8.039322853,6.500169754,3.748499155,10.14920425,6.951976299,7.4705924989999986,8.08672905,2.7836203580000003,8.975946426,1.372862697,1.048301697,3.893010855,8.295859337000001,8.711078644,10.85304737,2.762790442,1.278917789,1.020527363,5.633426189,1.185689211,5.053530216,9.787622452,2.185564041,5.4862403870000005,7.454870223999999,11.40502262,1.4431998730000002,1.561860919
10.25171852,0.940448821,12.19567013,1.15669179,5.723993778,7.726939201,9.51471138,1.3823874,12.35004234,1.7090811730000002,9.885271072,3.211086988,1.061830044,1.520576,9.700574875,1.047097921,7.831833362999999,1.4134793280000002,12.44481468,4.072113514,3.436133862,1.177216053,8.588932037000001,10.67006683,6.634943962,7.464057922,10.44778633,5.451357365,6.767122269,1.576294422,1.2236247059999998,5.183149815,4.70005846,9.16302681,7.703318118999999,0.97835952,8.034499168,2.052109718,7.465117455,10.30850506,7.20010519,7.7229013439999985,7.470388412,1.200074434,8.812664986,1.082979798,1.176346779,3.073404074,8.028560638,8.811160088,10.68099403,4.493578434,1.302402735,0.8599963190000001,2.006949902,1.298343897,5.690615177000001,10.15855694,2.540436029,3.368788719,9.017081261,11.24055195,4.216381073,1.396005034
10.96535206,0.989449441,11.98015022,5.782689095,3.902358532,7.873317719,9.222429276,1.438679695,11.12443066,0.971677721,10.15401268,3.616737127,1.097777009,1.453662992,8.893288612000001,1.4106881619999998,6.808310986,1.1231479640000002,12.30916977,4.725532055,1.498192191,0.968617141,7.059314728,11.44289207,7.359155178,7.614822387999999,9.794591903999999,5.751981258,8.014968872,1.901326895,3.467526197,4.408613205,2.152037621,8.831857681,7.372824669,0.921872914,8.130148887999999,4.718458176,1.846749783,10.7251091,5.8011841770000006,7.59572649,6.695701122000001,1.419335365,8.999415398,1.267871857,1.123916388,4.226306438,8.068036079,8.531702995,11.34753895,2.742690325,1.221438766,1.028549671,1.630782247,1.465425253,6.582448006,9.627376556,1.337391138,5.376242638,6.773851395,10.69433689,1.713017464,1.784512401
11.802727699999998,1.30896616,11.4207077,1.400514245,4.664564133,7.741260052,9.45054245,1.13133502,11.3812933,5.276495457,9.863298416000001,3.254350662,1.098494291,1.653824568,8.571098328,1.085233808,6.412446022,1.225455642,12.86140633,5.744069099,3.661672115,1.109075069,7.5079069139999985,11.60829735,9.342261314,5.780573368,9.785103798,6.126505852,7.172507286,3.1142685410000004,4.010706425,3.966480255,3.704089165,7.510923862,7.291148662999999,0.884227097,7.994751452999999,5.212914944,6.190933228,11.02031326,7.0733489989999985,7.602107048,8.238714218,1.152067661,9.716632843,1.198940039,1.5093860630000002,3.390684128,7.0123834610000015,9.042121887,12.20363617,4.825818062,1.090083122,1.092216134,2.643956661,1.291469097,5.081327438,9.475646973,1.123281479,4.6393227580000005,5.404572487,10.302248,1.867987633,1.977223635
11.38266277,1.149082184,11.18257713,2.254905701,5.306972027,7.209450722000001,9.875753403,1.238840818,11.53127193,0.998730183,9.925626755,2.997637987,1.06004703,1.219535351,8.228115082,1.3072483540000002,7.056913852999999,1.611132741,13.06704998,4.130820274,3.972793818,1.104941487,7.102692127,11.94606876,9.44263649,7.369864941,10.82720184,7.305698395,8.08515358,1.461579561,4.390026569,4.516334533999999,4.900815964,7.706485747999999,6.385282516,0.861317456,7.644885062999999,5.980566978,5.417254448,10.96667576,6.03319931,7.880675792999999,8.529392242,0.998159647,10.21934795,0.995388031,1.008230686,2.912168264,7.242116928,9.378372192,12.19077873,2.906603575,0.804751992,0.982274055,2.082307577,1.116447687,4.539316653999999,10.46556091,2.285417557,1.859636545,7.676230431,10.6540184,1.692487597,1.586688995
12.09177876,1.338575244,11.69073105,0.991732001,4.879727364,8.065816879,8.874816895,1.924395919,11.14676189,1.295856357,9.061576843,3.732493639,0.787020445,1.357863426,9.168951988,1.2782771590000002,6.922688961,1.94626081,12.419034,5.13010931,2.333009005,1.479383945,7.41664362,11.20966434,8.246681212999999,7.672674656,10.0194788,5.828542709,5.858800887999999,2.897673607,2.7684893610000003,5.339092731,2.414647579,8.566732407,7.586304665,1.216274023,8.132202148,3.172636032,6.097587109,10.93666363,6.386122704,8.399656296,6.07834959,1.863528728,9.627985954,0.943244159,1.1196835040000002,2.721452475,7.7729687689999984,8.171186447,11.71294975,2.779435158,1.376715422,0.980280697,2.57646513,1.210433841,4.396874428,9.711174011,3.616835833,6.22276926,7.39462471,10.967984199999998,1.171820283,1.428099155
