11.44662285,3.7760972980000003,1.675155282,13.23925209
11.91734123,5.209852695,3.2358412739999998,12.06262207
12.30939674,4.922919273,1.720747709,12.99020863
12.99340725,5.233657837,2.474103451,11.96928883
11.84802246,3.4944510460000004,1.967427731,13.06404209
11.29784298,6.242671967000001,1.587072492,11.91391659
13.22709751,6.0415916439999995,1.4302983280000001,11.68685341
11.96658325,4.892263889,1.851417661,11.53876305
13.41535091,6.142972946,1.810173035,12.4959116
11.64494514,6.015016556,2.216746807,12.67805099
13.09044647,5.249515533,2.050723076,12.91417885
12.69349194,3.549856663,2.177844524,11.86660194
9.577461243,5.272817612,1.877367735,12.356766699999998
12.99804974,5.628520966,1.603037715,14.16058159
11.80773354,2.6726408,1.5561403040000001,12.14922905
12.19752026,3.775387764,2.368857145,11.77127075
12.43713188,7.287610054,2.005629063,10.56604862
12.58085823,6.546562672,1.871068001,12.19032478
11.71965694,5.4327716829999995,2.094614029,11.92488098
13.83372116,5.104795933,1.603037715,12.13943577
13.15691376,6.532532692,1.6398993730000002,13.40907288
13.21854496,5.674135207999999,1.5907003880000001,12.78243351
12.55064201,5.890660763,2.488779068,12.21159458
11.16941833,5.682048797999999,1.66219902,12.40341949
11.39418221,5.928632259,1.442513943,12.26641846
12.4954195,5.418548107,2.660313606,11.97207451
11.75125122,5.556727886,1.800335884,11.7602129
11.43144131,5.612968922,1.915112138,11.9666748
12.90977955,3.842616558,1.743465781,12.32270432
11.26195049,5.126204014,1.675213456,13.63642788
11.16574955,5.394376277999999,1.574426532,10.90598869
13.65779114,6.022256851,1.6899554730000002,12.00515175
10.45974827,4.501905441,1.8450889590000001,12.06782818
11.71523952,5.93848753,1.870891571,12.67715645
12.40089607,5.088237286,1.739708066,12.2758522
10.2286768,6.13087225,1.65094924,12.84500885
12.94907856,5.233482361,1.583420515,13.51319885
13.0794239,5.6062011720000005,1.549581289,12.38929653
12.93723011,6.145460606,1.440772533,12.6595602
13.37355042,3.991334915,2.088709831,13.32228374
13.41427898,5.322011471000001,1.784081101,12.54489708
13.65074253,7.428530693,1.583420515,12.70671463
10.91275787,5.664616108,1.810349464,13.22005844
11.52212143,5.833222866,1.538929224,13.19021511
13.31936741,6.625842093999999,1.464830637,12.57849216
12.87978745,6.002923012,1.7451909780000001,12.54055309
11.69970417,6.414830208,1.60327816,12.40359211
9.822231293,4.117032528,2.116498709,13.41641235
13.21871376,4.085947514,1.589458346,11.78356075
11.15763187,6.4573931689999995,2.60266757,13.38738918
11.17864418,7.358588696,2.2377262119999997,12.77259636
13.34698009,6.132078171,1.4302526709999999,12.56572437
11.67779064,5.0954976080000005,1.9673080440000001,12.31517506
11.98747158,4.4108161930000005,1.5241742130000002,12.35102463
12.93847179,3.6450271610000002,2.177844524,12.14585018
12.1576519,6.78315115,1.5809183119999999,12.0667181
11.40460014,5.85687685,1.551721573,11.50757217
10.86678886,5.454443455,1.580625296,12.01274681
12.05868244,5.314074038999999,1.7196908,12.84039783
12.17194462,5.53912878,1.571961641,13.13762951
12.33564377,5.8579969410000015,1.9912340640000001,11.93370533
9.450153351,3.886892796,2.218339443,11.43728542
11.95708656,4.579952717,1.737025976,12.22347927
13.94168091,5.691618919,1.56086731,12.5327549
13.31374931,4.269253731,1.466475964,12.92919159
13.581577300000001,5.638468742000001,1.321307182,12.70040894
13.75415993,6.1481561660000015,1.2438424829999999,12.33384418
13.85295773,6.272416592000001,1.763483167,12.64452934
12.10150146,1.965520859,2.1904072759999997,10.3935976
13.748649599999998,5.1484460830000005,1.533064365,12.14244461
13.26556396,5.376717567000001,1.4679174419999999,11.49240208
13.78372192,5.59579134,1.709370255,12.30431747
7.532313824,1.086470604,1.2388527390000001,6.142814158999999
7.3639750479999995,1.086470604,0.699330091,6.635900974
9.527182579,1.335863352,0.671015561,6.732653618
8.201162338,1.015695333,0.922844172,7.4344973560000005
9.034414291000001,1.12254262,1.3408117290000001,6.260534763
6.016741276,1.214453936,0.9547009470000001,1.1104078290000001
8.346552849,1.432345629,1.112805367,6.51338768
9.249393462999999,0.73260653,0.970850587,7.118029593999999
