3.776097298,13.23925209,10.32394886,1.675155282,7.424120902999999,1.414927483,3.672201157,11.44662285,2.446374893
5.209852695,12.06262207,8.376899718999999,3.235841274,6.460048676,1.439992905,2.5143513680000003,11.91734123,2.594048977
4.922919273,12.99020863,8.235255241,1.720747709,3.1277399060000004,1.411364317,3.13428545,12.30939674,3.190273285
5.233657837,11.96928883,9.354758262999999,2.474103451,8.324152946,1.259003878,2.7474677560000003,12.99340725,3.3484253880000003
3.4944510460000004,13.06404209,11.1241827,1.967427731,4.217805862,1.543596029,2.766810656,11.84802246,2.326235294
6.242671967000001,11.91391659,9.521940231,1.587072492,6.107682228,1.54329133,2.855903387,11.29784298,2.31943202
6.041591644,11.68685341,10.08138084,1.430298328,6.430001736,1.215559959,2.018572807,13.22709751,2.321057558
4.892263889,11.53876305,9.227010727,1.851417661,5.748468876,1.368407369,2.622289419,11.96658325,2.541457415
6.142972946,12.4959116,9.567625046,1.810173035,5.177170753,1.620084047,3.230965614,13.41535091,1.801608205
6.015016556,12.67805099,9.289520264,2.216746807,10.2063961,1.326558113,2.906736612,11.64494514,2.439469576
5.249515533,12.91417885,12.10018349,2.050723076,4.74393177,1.4029779430000002,5.10144043,13.09044647,2.598883152
3.549856663,11.86660194,9.793686867,2.177844524,7.58739996,1.829393983,2.860098124,12.69349194,1.992531776
5.272817612,12.356766699999998,9.273593903,1.877367735,4.904307842,1.4736764430000002,1.765844584,9.577461243,2.021271706
5.628520966,14.16058159,7.89418745,1.603037715,7.086822033,1.525096416,3.833685398,12.99804974,2.609025002
2.6726408,12.14922905,11.18364334,1.556140304,9.399788857,1.227580547,3.219521761,11.80773354,1.978464603
3.775387764,11.77127075,10.16725349,2.368857145,6.601652145,1.121844769,4.730381012,12.19752026,2.239718437
7.287610054,10.56604862,9.701458931,2.005629063,9.038945198,1.201479077,2.716831207,12.43713188,2.45933938
6.546562672,12.19032478,9.828279495,1.871068001,7.569999217999999,1.235462904,4.142502785,12.58085823,2.67023921
5.432771683,11.92488098,8.857938766,2.094614029,7.9649472239999985,1.457275271,2.015879631,11.71965694,2.560836554
5.104795933,12.13943577,10.07826233,1.603037715,8.796583176,1.331110716,5.891493797000001,13.83372116,1.622469425
6.532532692,13.40907288,10.95872402,1.6398993730000002,7.343293667,1.493261814,3.002037048,13.15691376,2.59809494
5.674135207999999,12.78243351,9.151720047000001,1.590700388,9.278716087000001,1.254676342,5.730560303,13.21854496,2.922520876
5.890660763,12.21159458,7.887081146,2.488779068,8.078008652000001,1.3810083869999998,4.5925316810000005,12.55064201,2.696625233
5.682048797999999,12.40341949,10.68740177,1.66219902,7.067853928,1.4732526540000002,1.936495662,11.16941833,2.446374893
5.928632259,12.26641846,9.06063652,1.442513943,7.77959919,1.16172111,3.193647861,11.39418221,2.434299469
5.418548107,11.97207451,8.690660477,2.660313606,6.282672882000001,1.13328433,2.974581718,12.4954195,2.777169466
5.556727886,11.7602129,9.229888916,1.800335884,5.847731112999999,1.601747274,2.695761681,11.75125122,3.17808032
5.612968922,11.9666748,8.053174972999999,1.915112138,10.37255669,1.151885748,3.000987053,11.43144131,3.879370928
3.842616558,12.32270432,8.895418167,1.743465781,7.268368721,1.433783531,3.13969183,12.90977955,2.122083187
5.126204014,13.63642788,7.513824463,1.675213456,5.8988699910000015,1.118508935,3.2147870060000003,11.26195049,2.896268129
5.394376277999999,10.90598869,9.264808655,1.574426532,7.940856457000001,1.30188036,1.929318905,11.16574955,2.593260527
6.022256851,12.00515175,10.2754097,1.6899554730000002,7.0593123439999985,1.316839218,2.046570539,13.65779114,2.464223385
4.501905441,12.06782818,9.13796711,1.845088959,7.271772861,1.228610992,2.703896046,10.45974827,3.955090761
5.93848753,12.67715645,8.903162003,1.870891571,8.184314728,1.189356923,4.286461353,11.71523952,2.3997735980000003
5.088237286,12.2758522,10.87570953,1.739708066,7.43515873,1.401227951,4.607230186000001,12.40089607,2.380580664
6.13087225,12.84500885,9.138997078,1.65094924,7.360519886,1.4686598780000002,2.300100565,10.2286768,3.393570185
5.233482361,13.51319885,8.912317276,1.583420515,7.850932121,1.280054331,1.914177895,12.94907856,2.245520592
5.6062011720000005,12.38929653,9.919258118,1.549581289,6.540593624,1.30877471,2.985627413,13.0794239,3.180733204
6.145460606,12.6595602,9.68318367,1.440772533,6.429975033,1.329720497,4.812942028,12.93723011,2.805855036
3.991334915,13.32228374,11.2031765,2.088709831,3.72807622,1.659128189,2.280344009,13.37355042,2.7018888
5.322011471000001,12.54489708,9.68312645,1.784081101,7.372941971,1.180563927,5.125983715,13.41427898,2.5248172280000003
7.428530693,12.70671463,10.4758873,1.583420515,7.892544746,1.747224927,7.552715778,13.65074253,2.84363389
5.664616108,13.22005844,8.740771294,1.810349464,7.92638588,1.309169292,1.427155018,10.91275787,2.6671171190000003
5.833222866,13.19021511,11.13780975,1.538929224,6.836328506,1.762401223,3.475577354,11.52212143,2.6687717440000003
6.6258420939999985,12.57849216,9.789787292,1.464830637,6.432001114,1.306462526,5.738276005,13.31936741,2.917579889
6.002923012,12.54055309,8.959789276,1.745190978,7.549588203,1.38495636,2.928670168,12.87978745,1.814662218
6.414830208,12.40359211,8.308089256,1.60327816,8.259002686,1.617439985,2.197430134,11.69970417,3.20898366
4.117032528,13.41641235,10.54898643,2.116498709,7.567432404,1.392631531,1.826602817,9.822231293,2.825882912
