7.4241209029999995,10.32394886,13.23925209,1.675155282,3.7760972980000003,3.672201157,11.44662285,1.414927483,8.17351532,1.82011807,8.189443588,2.446374893
6.460048676,8.376899718999999,12.06262207,3.2358412739999998,5.209852695,2.5143513680000003,11.91734123,1.439992905,8.078279495,1.391856194,4.688350677,2.594048977
3.1277399060000004,8.235255241,12.99020863,1.720747709,4.922919273,3.13428545,12.30939674,1.4113643169999999,7.02666378,1.820395947,7.548474312000001,3.190273285
8.324152946,9.354758262999999,11.96928883,2.474103451,5.233657837,2.7474677560000003,12.99340725,1.259003878,9.300636292,2.504384279,5.79259634,3.3484253880000003
4.217805862,11.124182699999999,13.06404209,1.967427731,3.4944510460000004,2.766810656,11.84802246,1.5435960290000001,6.74780035,1.680867434,2.166299343,2.326235294
6.107682228,9.521940231,11.91391659,1.587072492,6.242671967000001,2.8559033869999997,11.29784298,1.54329133,7.69914341,1.338298321,8.827728271,2.31943202
6.430001736,10.08138084,11.68685341,1.4302983280000001,6.0415916439999995,2.018572807,13.22709751,1.2155599590000001,8.981762886,1.799736381,1.554168224,2.321057558
5.7484688760000004,9.227010727,11.53876305,1.851417661,4.892263889,2.622289419,11.96658325,1.368407369,6.209143162,1.828905106,6.425969124,2.541457415
5.177170753,9.567625046,12.4959116,1.810173035,6.142972946,3.2309656139999996,13.41535091,1.620084047,8.394183158999999,2.029393196,4.427328587,1.801608205
10.2063961,9.289520264,12.67805099,2.216746807,6.015016556,2.906736612,11.64494514,1.326558113,9.688419342000001,1.60516274,4.899272442,2.439469576
4.74393177,12.10018349,12.91417885,2.050723076,5.249515533,5.10144043,13.09044647,1.4029779430000002,7.629346848,1.79540503,9.265761375,2.598883152
7.58739996,9.793686867,11.86660194,2.177844524,3.549856663,2.860098124,12.69349194,1.8293939830000001,8.45953083,1.5684274440000001,2.705592155,1.9925317759999999
4.904307842,9.273593903,12.356766699999998,1.877367735,5.272817612,1.765844584,9.577461243,1.4736764430000002,8.37062645,1.665748596,7.659653187000001,2.021271706
7.086822033,7.89418745,14.16058159,1.603037715,5.628520966,3.833685398,12.99804974,1.525096416,9.063576698,1.7682387830000001,9.773164749,2.609025002
9.399788857,11.18364334,12.14922905,1.5561403040000001,2.6726408,3.219521761,11.80773354,1.227580547,8.588323593,1.748513222,5.122980118,1.9784646030000002
6.601652145,10.16725349,11.77127075,2.368857145,3.775387764,4.730381012,12.19752026,1.121844769,8.721596717999999,1.433958769,2.701841593,2.239718437
9.038945198,9.701458931,10.56604862,2.005629063,7.287610054,2.716831207,12.43713188,1.2014790770000001,7.483211993999999,1.7416555880000002,7.350476742000001,2.45933938
7.5699992179999995,9.828279495,12.19032478,1.871068001,6.546562672,4.142502785,12.58085823,1.235462904,10.20574188,2.293711185,6.296712399,2.67023921
7.9649472239999985,8.857938766,11.92488098,2.094614029,5.4327716829999995,2.015879631,11.71965694,1.4572752709999999,8.638706207,1.4278311730000002,5.258619308,2.560836554
