11.44662285,3.672201157,8.17351532,1.675155282,10.32394886,7.4241209029999995,11.4736433,0.0,13.23925209,3.7760972980000003,1.977169991,7.400230408,8.189443588,11.09150791,1.292251348,9.347270966,2.446374893,1.414927483,10.45229721,2.6080532069999998,1.90315938,1.82011807,11.66401482,14.20261669,2.948009491,2.0728096959999998,2.296457291,8.019145012000001,4.980230808,0.0,7.349064827,1.968374729
11.91734123,2.5143513680000003,8.078279495,3.2358412739999998,8.376899718999999,6.460048676,11.3370409,0.0,12.06262207,5.209852695,1.873175263,7.507956505,4.688350677,10.53228378,1.905558705,9.924263,2.594048977,1.439992905,8.403589249,5.974340916,1.740274787,1.391856194,11.38245392,14.94296646,2.567073345,2.350997925,1.9700087309999998,7.962525368,5.350829124,0.0,3.9181623460000004,3.920069218
12.30939674,3.13428545,7.02666378,1.720747709,8.235255241,3.1277399060000004,11.90723419,0.0,12.99020863,4.922919273,1.8803365230000002,8.649674416,7.548474312000001,8.798648834,2.595781326,10.23417854,3.190273285,1.4113643169999999,10.06243706,7.998045921,2.1110231880000003,1.820395947,12.38221741,13.62521458,3.806908607,2.358292103,1.613620043,7.697921752999999,3.4636826519999997,0.0,6.593798637000001,4.241797447
12.99340725,2.7474677560000003,9.300636292,2.474103451,9.354758262999999,8.324152946,10.37230206,0.0,11.96928883,5.233657837,1.568876266,6.0069046020000005,5.79259634,11.95670605,1.875068545,9.835816383,3.3484253880000003,1.259003878,8.362693787000001,2.377252102,1.927714705,2.504384279,11.32123661,13.82686996,2.210645914,1.9103898999999998,1.826495886,8.436395645,4.748095988999999,0.0,4.579413413999999,2.491608143
11.84802246,2.766810656,6.74780035,1.967427731,11.124182699999999,4.217805862,13.63646889,0.0,13.06404209,3.4944510460000004,1.947142124,6.2827711110000015,2.166299343,10.76949787,4.203912735,9.282936096,2.326235294,1.5435960290000001,12.04257584,10.630996699999999,1.295617819,1.680867434,12.23093987,14.10354328,2.184965849,2.369641066,1.630486488,7.47638607,3.084675789,0.0,8.483295441000001,3.855438709
11.29784298,2.8559033869999997,7.69914341,1.587072492,9.521940231,6.107682228,12.12579918,0.0,11.91391659,6.242671967000001,1.478334665,8.00109005,8.827728271,11.36008739,1.9400579930000001,8.230674744,2.31943202,1.54329133,11.75465775,6.874003887000001,2.423967361,1.338298321,11.22139359,14.84259224,2.248787403,2.495086432,1.885126352,6.700266837999999,4.905395031,0.0,8.875566483,2.60795927
13.22709751,2.018572807,8.981762886,1.4302983280000001,10.08138084,6.430001736,10.48221397,0.0,11.68685341,6.0415916439999995,1.692045927,5.761487007,1.554168224,9.420938492000001,1.520375729,9.480846405,2.321057558,1.2155599590000001,11.172315600000001,1.7642707819999999,1.729171276,1.799736381,12.26470375,14.69878578,2.936024427,1.585815549,1.944926977,8.222428322,4.503745079,0.0,7.860862732,1.590730906
11.96658325,2.622289419,6.209143162,1.851417661,9.227010727,5.7484688760000004,11.41362,0.0,11.53876305,4.892263889,1.855921507,5.132723808,6.425969124,9.644015312,4.275393009,10.19646835,2.541457415,1.368407369,12.15044308,7.089374065,1.4490456580000002,1.828905106,10.73431873,13.85419083,3.535375118,2.417956114,2.205463409,7.249848366,4.801379204,0.0,8.306194305,2.443664551
13.41535091,3.2309656139999996,8.394183158999999,1.810173035,9.567625046,5.177170753,11.47754478,0.0,12.4959116,6.142972946,2.430237532,6.287672043,4.427328587,9.361215591,1.8958762880000002,9.743003845,1.801608205,1.620084047,10.74643612,7.289133549,1.518416882,2.029393196,10.755827900000002,14.37261009,2.074891329,1.799313545,1.5136398080000002,7.174235821,4.812225819,0.0,6.347364902000001,3.537452459
11.64494514,2.906736612,9.688419342000001,2.216746807,9.289520264,10.2063961,11.14928246,0.0,12.67805099,6.015016556,1.7440165280000002,9.69285965,4.899272442,13.75954247,1.5045094490000002,9.443424225,2.439469576,1.326558113,7.6406097410000005,4.067323685,1.988268614,1.60516274,10.83364296,13.92556572,2.770667553,2.606779099,2.943405867,8.791903496,5.113098621000001,0.0,2.73920989,2.2919890880000002
13.09044647,5.10144043,7.629346848,2.050723076,12.10018349,4.74393177,11.37653828,0.0,12.91417885,5.249515533,3.072520494,4.675846099999999,9.265761375,10.85026073,1.894690037,11.20581341,2.598883152,1.4029779430000002,10.57562828,11.2930212,2.219882727,1.79540503,10.57522297,14.55963516,2.7983403210000004,2.677240849,2.919801712,7.044198036,4.714245319,0.0,7.0558776860000005,2.646445513
12.69349194,2.860098124,8.45953083,2.177844524,9.793686867,7.58739996,11.30497456,0.0,11.86660194,3.549856663,1.523581862,3.715199947,2.705592155,11.27520943,2.3541779519999997,12.72998428,1.9925317759999999,1.8293939830000001,10.22635651,7.030991554,2.246196747,1.5684274440000001,11.05689526,14.68334103,1.5470632309999999,2.072098255,1.430082321,8.078889847000001,5.017937183,0.0,4.26004076,2.214043856
