13.23925209,1.675155282,11.4736433,7.424120902999999,1.414927483
12.06262207,3.235841274,11.3370409,6.460048676,1.439992905
12.99020863,1.720747709,11.90723419,3.1277399060000004,1.411364317
11.96928883,2.474103451,10.37230206,8.324152946,1.259003878
13.06404209,1.967427731,13.63646889,4.217805862,1.543596029
11.91391659,1.587072492,12.12579918,6.107682228,1.54329133
11.68685341,1.430298328,10.48221397,6.430001736,1.215559959
11.53876305,1.851417661,11.41362,5.748468876,1.368407369
12.4959116,1.810173035,11.47754478,5.177170753,1.620084047
12.67805099,2.216746807,11.14928246,10.2063961,1.326558113
12.91417885,2.050723076,11.37653828,4.74393177,1.4029779430000002
11.86660194,2.177844524,11.30497456,7.58739996,1.829393983
12.356766699999998,1.877367735,12.58853817,4.904307842,1.4736764430000002
14.16058159,1.603037715,10.72112942,7.086822033,1.525096416
12.14922905,1.556140304,10.35388184,9.399788857,1.227580547
11.77127075,2.368857145,12.80980492,6.601652145,1.121844769
10.56604862,2.005629063,10.4894743,9.038945198,1.201479077
12.19032478,1.871068001,11.22658539,7.569999217999999,1.235462904
11.92488098,2.094614029,9.931026459,7.9649472239999985,1.457275271
12.13943577,1.603037715,11.1187191,8.796583176,1.331110716
13.40907288,1.6398993730000002,11.53646374,7.343293667,1.493261814
12.78243351,1.590700388,11.11556911,9.278716087000001,1.254676342
12.21159458,2.488779068,11.70588303,8.078008652000001,1.3810083869999998
12.40341949,1.66219902,11.48087311,7.067853928,1.4732526540000002
12.26641846,1.442513943,10.49286079,7.77959919,1.16172111
11.97207451,2.660313606,10.60417366,6.282672882000001,1.13328433
11.7602129,1.800335884,10.62953949,5.847731112999999,1.601747274
11.9666748,1.915112138,10.42201233,10.37255669,1.151885748
12.32270432,1.743465781,10.31652069,7.268368721,1.433783531
13.63642788,1.675213456,11.60465622,5.8988699910000015,1.118508935
10.90598869,1.574426532,9.5841465,7.940856457000001,1.30188036
12.00515175,1.6899554730000002,10.74784088,7.0593123439999985,1.316839218
12.06782818,1.845088959,10.87853813,7.271772861,1.228610992
12.67715645,1.870891571,9.975690842,8.184314728,1.189356923
12.2758522,1.739708066,10.98796368,7.43515873,1.401227951
12.84500885,1.65094924,11.93507481,7.360519886,1.4686598780000002
13.51319885,1.583420515,11.24508667,7.850932121,1.280054331
12.38929653,1.549581289,11.27329826,6.540593624,1.30877471
12.6595602,1.440772533,11.28913307,6.429975033,1.329720497
13.32228374,2.088709831,11.61279297,3.72807622,1.659128189
12.54489708,1.784081101,10.67042923,7.372941971,1.180563927
12.70671463,1.583420515,11.66131592,7.892544746,1.747224927
13.22005844,1.810349464,11.32567024,7.92638588,1.309169292
13.19021511,1.538929224,10.8708992,6.836328506,1.762401223
12.57849216,1.464830637,10.81943512,6.432001114,1.306462526
12.54055309,1.745190978,10.76796818,7.549588203,1.38495636
12.40359211,1.60327816,11.14701653,8.259002686,1.617439985
13.41641235,2.116498709,11.26157665,7.567432404,1.392631531
11.78356075,1.589458346,12.60778332,4.52957201,1.439348221
13.38738918,2.60266757,12.68507099,5.254903793,1.330362082
12.77259636,2.237726212,12.08809471,6.551724911,1.521026969
12.56572437,1.430252671,12.18040657,5.728406906,1.4126367569999998
12.31517506,1.967308044,11.19265079,5.557153702000001,1.356585026
12.35102463,1.5241742130000002,10.23415089,5.754645348,1.611892939
12.14585018,2.177844524,10.89936447,9.783599854,1.3921089169999998
12.0667181,1.580918312,12.05713844,5.796470642,1.384031296
11.50757217,1.551721573,11.96966839,6.585685252999999,1.215859652
12.01274681,1.580625296,11.43433285,8.356191635,1.452940941
12.84039783,1.7196908,10.65293789,7.531283379,1.325253248
13.13762951,1.571961641,11.95258141,5.926944732999999,1.5170862669999998
11.93370533,1.991234064,10.96048355,7.820057392000001,1.3513224119999998
11.43728542,2.218339443,11.59978962,5.870271683,1.7899243830000002
12.22347927,1.737025976,10.45307159,7.507591724,1.451988935
12.5327549,1.56086731,12.45274544,5.833369255,1.302741766
12.92919159,1.466475964,11.26080799,7.601427555,1.403950214
12.70040894,1.321307182,11.81238174,6.507242203,1.195610642
12.33384418,1.243842483,11.86073875,5.783056736,1.151605606
12.64452934,1.763483167,13.20808125,5.82021904,1.187028527
10.3935976,2.190407276,10.80428314,5.439851284,1.241449118
12.14244461,1.533064365,13.47140789,6.600353717999999,1.181418657
11.49240208,1.467917442,13.89455605,3.704757214,1.712753534
12.30431747,1.709370255,13.83580875,2.960638523,1.857849598
6.1428141589999985,1.238852739,6.755841732,1.035688877,0.756465912
6.635900974,0.699330091,9.197714806,0.8724217409999999,0.736063719
6.732653618,0.671015561,8.570572853,1.28195715,0.8492544890000001
7.434497356,0.922844172,8.102944374,1.771195889,0.597236156
6.260534763,1.340811729,8.669570923,0.863313198,0.794362605
1.110407829,0.954700947,2.948996544,1.06305635,0.657858968
6.51338768,1.112805367,9.600201607,1.428062081,0.878259659
7.1180295939999985,0.970850587,8.24679184,0.901717544,0.67276752
5.7834391589999985,1.1493079659999998,7.400060654,1.206443787,0.643935978
6.416751385,0.950350344,8.62508297,1.107295275,0.618695319
6.519095421,0.926867485,8.792128563,0.7510616179999999,0.82913065
1.42400074,1.048203468,5.341300963999999,0.8547768,0.629344165
9.891248702999999,0.895133615,11.83171272,1.434103251,0.5639894010000001
11.12347412,1.368194818,12.33002377,0.976196408,0.880038798
11.11694717,1.081412554,12.42778778,1.52010119,0.69732374
10.71411037,1.272413611,12.68444633,3.680132389,0.853235126
10.89785767,0.946700811,13.57296562,2.004297256,0.750794172
10.76945496,0.981507003,11.65521717,1.021757603,0.7704052929999999
10.2466116,1.213990927,11.53399563,0.643464088,0.980084062
11.01013947,1.723139286,12.78744221,0.766500711,0.742354155
11.0340271,1.652261257,12.63981152,1.253638983,0.6472144129999999
10.72822571,1.037618041,12.26394272,1.088916898,0.779844463
10.40774632,1.215972424,11.81177235,0.8567300440000001,0.841088235
9.576920508999999,1.3684659,13.43744755,1.013832808,0.939352512
10.41493034,0.8696269990000001,12.68205452,1.017011642,0.648683786
11.3080225,0.979439914,11.93517876,0.872832775,0.754499853
10.22744083,1.224449635,12.6342907,1.391195536,0.790800869
10.56639385,0.960554719,12.33911228,0.8385093809999999,0.800056219
11.33075905,1.475747347,13.49689388,1.972189665,0.637781501
11.09330654,1.009767175,12.04587555,7.076604842999999,0.830829203
