0.9062640670000001,11.13692951,11.29821873,1.8490374090000001,6.51516819,1.595867395,11.11697388,1.1198505159999999,1.322667599,10.650644300000002,4.87318325,7.0109796520000005
0.975857437,8.290347099,10.92096329,1.612447739,6.949816704,1.023099184,11.00755405,1.000127435,1.1673052309999998,9.548629761,1.076924562,8.085978508
1.086527824,10.20460415,12.50159645,3.07574892,1.218129635,1.532338381,11.29979706,1.026188254,4.063718796,11.36752129,1.387467861,7.3067531589999986
0.933629453,9.977178574,11.12195778,2.801390648,7.307057381,1.283072948,11.00562859,1.039992571,1.216043115,10.41349792,1.04729259,6.811715126
1.1270108220000001,11.730299,12.21031094,3.9213252069999998,7.839283943,1.065512657,10.93551922,1.226995707,2.305837154,10.14920425,1.4165076019999998,7.034825325
0.9404488209999999,12.35004234,10.25171852,1.576294422,7.464057922,1.19110775,10.67006683,1.047097921,1.7090811730000002,10.30850506,1.15669179,6.767122269
0.989449441,11.12443066,10.96535206,1.901326895,7.614822387999999,1.153967738,11.44289207,1.4106881619999998,0.9716777209999999,10.7251091,5.782689095,8.014968872
1.30896616,11.381293300000001,11.802727699999998,3.1142685410000004,5.780573368,1.3509166240000001,11.60829735,1.085233808,5.276495457,11.02031326,1.400514245,7.172507286
1.149082184,11.53127193,11.38266277,1.461579561,7.369864941,1.349709988,11.94606876,1.3072483540000002,0.9987301829999999,10.96667576,2.2549057009999998,8.08515358
1.338575244,11.14676189,12.09177876,2.8976736069999998,7.672674656,1.226012468,11.20966434,1.2782771590000002,1.2958563570000001,10.93666363,0.9917320009999999,5.858800887999999
0.993621945,10.46265316,11.68552876,2.7374172210000003,7.489415169,1.113694668,11.20426083,1.521874189,1.808118343,10.96178722,1.324056625,7.848336697000001
0.865684032,10.86577225,11.06344891,2.3250324730000003,6.67992878,1.092707515,11.1732626,1.069454908,1.11299181,10.43821716,1.131543398,7.370917797000001
0.862884402,10.70388317,10.84495544,4.776673794,5.608387947000001,1.696498394,10.52239418,1.042930365,1.181432605,10.55646038,1.082478642,6.965730667000001
0.928258777,10.91275215,11.95156288,3.504722834,8.88201046,1.026923656,11.08532333,1.231025457,1.148563862,10.30386734,1.5894544119999998,7.167382717000001
1.170642376,10.51894665,11.59263515,3.2891802789999995,6.781075477999999,1.690870047,10.81953812,1.3922247890000001,1.269493103,11.20703888,1.058412313,7.147618771
0.918525338,11.11544609,12.24306583,4.216433525,3.831874847,1.162520051,11.34998131,1.14599514,1.060887814,10.16912556,0.8928880690000001,6.57038784
0.93893832,10.01108646,11.74203396,4.6572937969999995,6.455365658,1.4109272959999999,10.62930775,1.089214563,1.112645626,10.67541313,1.06648469,7.073451042
1.026280403,11.87765026,11.49534321,2.075735569,8.955169677999999,1.4466197490000001,12.66656303,1.209378242,0.93839705,11.04527855,0.878379583,9.154148102
1.03881216,10.52570915,11.0438118,1.9129307269999998,5.5255012510000014,1.277048826,10.69444561,1.00789237,1.133129597,10.70007801,1.124720573,7.118626595
1.0357228520000001,11.12341118,11.97632694,2.903581858,6.879611492,1.532989383,11.34921455,1.1513137820000001,0.9098107809999999,11.00139999,1.1998615259999998,6.443604468999999
1.348752975,10.91351318,11.29391861,3.090695381,5.760334492,1.616688013,10.73924923,1.080224276,2.858724594,11.030756,1.191866398,6.737781525
0.99033761,10.86935234,12.05932617,3.482684851,1.973398209,1.350826263,12.36214066,1.111881733,1.173631191,11.07983398,1.1234894990000002,6.992024422
0.959781587,10.70155239,10.94740963,2.305347919,5.616488457000001,1.218913436,10.20750046,1.210743189,1.349737644,9.673727036,0.883744836,6.615100384
