10.650644300000002,11.13692951,1.267202377,10.75769615,9.125204086,7.0109796520000005,11.29821873
9.548629761,8.290347099,1.0342240329999999,10.54997826,9.480568886,8.085978508,10.92096329
11.36752129,10.20460415,0.999379754,10.94446564,9.552007675,7.3067531589999986,12.50159645
10.41349792,9.977178574,0.905969501,11.946792599999998,9.074533463,6.811715126,11.12195778
10.14920425,11.730299,1.098542452,11.40502262,9.598829269,7.034825325,12.21031094
10.30850506,12.35004234,1.0618300440000001,11.24055195,9.885271072,6.767122269,10.25171852
10.7251091,11.12443066,1.097777009,10.69433689,10.15401268,8.014968872,10.96535206
11.02031326,11.381293300000001,1.098494291,10.302247999999999,9.863298416000001,7.172507286,11.802727699999998
10.96667576,11.53127193,1.06004703,10.6540184,9.925626755,8.08515358,11.38266277
10.93666363,11.14676189,0.787020445,10.967984199999998,9.061576843,5.858800887999999,12.09177876
10.96178722,10.46265316,1.172857285,10.80154419,9.588552475,7.848336697000001,11.68552876
10.43821716,10.86577225,1.018316746,10.74761677,9.038685799,7.370917797000001,11.06344891
10.55646038,10.70388317,1.1086778640000001,11.69604778,10.41743183,6.965730667000001,10.84495544
10.30386734,10.91275215,0.877479494,11.59159565,8.685729027,7.167382717000001,11.95156288
11.20703888,10.51894665,1.570392847,11.85717583,10.477808,7.147618771,11.59263515
10.16912556,11.11544609,0.91961503,11.95992279,9.00348568,6.57038784,12.24306583
10.67541313,10.01108646,1.006183147,11.21122074,9.361872672999999,7.073451042,11.74203396
11.04527855,11.87765026,1.014219165,10.70737839,8.254610062000001,9.154148102,11.49534321
10.70007801,10.52570915,1.280918598,11.37300301,9.778962135,7.118626595,11.0438118
11.00139999,11.12341118,1.142606735,10.89570045,8.643737793,6.443604468999999,11.97632694
11.030756,10.91351318,0.959291637,11.01013374,8.731375694,6.737781525,11.29391861
11.07983398,10.86935234,1.334095955,11.75848389,8.143800735,6.992024422,12.05932617
9.673727036,10.70155239,1.036523938,11.59822178,9.626749992,6.615100384,10.94740963
10.88135529,11.84429646,1.317179799,11.26138115,7.2715654370000005,6.786637306,12.06695938
10.5147686,10.63202763,1.2687964440000001,12.09779549,10.65557671,7.692214966,10.9547224
10.84575367,11.14640141,1.1004164220000001,10.69545746,9.170866013,7.356537342,11.83913136
11.10958767,11.18647957,1.504552603,10.86442089,9.105661392,7.20565176,11.9477272
10.83694077,10.92802525,1.345273972,10.611970900000001,8.942706108,6.587080479,11.33247566
10.57027626,12.37938023,1.4851315019999998,11.24476147,9.395039557999999,7.733383656,12.29535675
10.83633137,9.991803168999999,1.133103609,11.95717621,10.32283592,7.014407635,11.76378441
10.64729691,10.22152424,1.274840832,11.37609196,10.08028221,7.121258259,11.78082657
10.57666016,11.5924511,1.117005348,11.01011562,7.7858104710000005,6.420341015,11.6442852
9.903154373,11.18607807,0.952245235,10.99051762,8.152765274,6.6261820789999994,11.57160568
10.77161884,11.60100937,1.121964931,11.81114197,8.383107185,6.725551605,12.03723145
9.731204033,11.11938858,0.786183596,10.2685442,9.227404594,8.176337242,11.11320591
9.910965919,11.16159534,0.8738440279999999,10.47570515,9.785362244,7.795125961,12.12140083
10.80980587,11.1553793,1.15651834,10.43098259,9.35773468,7.43180418,11.85858631
10.64153481,11.84547901,0.988722503,10.78098488,10.10929203,7.869163512999999,11.39949131
10.9095583,10.88411045,0.91710335,10.81720448,9.933586121,8.230371475,11.71688747
10.68136024,11.29976368,1.118005991,10.69799423,10.16098499,7.698336601,11.70359898
10.561215400000002,11.005840300000001,1.1022324559999999,10.41080284,8.998009682000001,8.324519157000001,11.65466976
