11.29821873,0.906264067,4.87318325,11.13692951,8.926369667000001,2.0267086030000003,5.269958496,8.864621162,8.398412704,1.119850516,9.125204086,1.438116074,10.650644300000002,11.11697388,1.267202377,1.29242897,6.806225777000001,1.41935885,8.538035393,6.043386936,9.540878296,5.015733242,7.0109796520000005,10.75769615,6.9470386510000015,1.569541693,6.8534369470000005,1.298274994,5.836836815,1.198470592,6.088716507000001,7.08819294,1.849037409,5.314885138999999,8.234973907,1.322667599,1.663230777,6.51516819,11.85530281,5.902236938
10.92096329,0.975857437,1.076924562,8.290347099,9.90859127,4.622110844,5.720530987,2.0481748580000003,7.830945492000001,1.000127435,9.480568886,0.877325118,9.548629761,11.00755405,1.034224033,1.213046312,6.967831612,4.455456257,9.089108467,8.450549126,10.85871792,4.777973652,8.085978508,10.54997826,8.343838692,1.161869764,7.012096405,1.326483011,3.27778554,1.004374743,6.9502820970000005,6.25688839,1.612447739,5.76629591,6.8587446210000005,1.1673052309999998,1.326857328,6.949816704,12.12656212,1.187644958
12.50159645,1.086527824,1.387467861,10.20460415,9.969000816,4.654254436,4.367006779,9.787096024,8.007254601,1.026188254,9.552007675,1.12136364,11.36752129,11.29979706,0.999379754,2.368395329,7.082050323,3.296408415,8.252017975,6.020366192000001,9.303514481,4.217264175,7.3067531589999986,10.94446564,8.187312126,1.277391911,8.229865074,1.253825188,6.65418148,1.2919331790000002,6.813028336,7.370845795,3.07574892,3.061924219,8.567613602,4.063718796,0.802769363,1.218129635,11.65280247,3.197756052
11.12195778,0.933629453,1.04729259,9.977178574,8.95996666,2.343899727,5.091031075,8.454008102000001,7.4602098460000015,1.039992571,9.074533463,0.939785719,10.41349792,11.00562859,0.905969501,1.327388525,6.802554131,2.575024605,8.414218903,5.892701626,10.29650021,4.7866363530000005,6.811715126,11.946792599999998,8.156997681,1.395183206,7.469002724,1.311038017,5.964423656,1.143978596,6.115525246,8.070361137,2.801390648,4.2427082060000005,7.496278762999999,1.216043115,1.101794243,7.307057381,12.12668896,5.621948719
12.21031094,1.127010822,1.4165076019999998,11.730299,9.644855499,3.637677908,4.669966221,7.127631664,8.98462677,1.226995707,9.598829269,1.049710751,10.14920425,10.93551922,1.098542452,2.381939173,6.465047836,2.884307623,8.351963043,6.963521481,9.883132935,4.2779006960000014,7.034825325,11.40502262,8.039322853,1.386706591,7.98797369,1.351005912,5.367596626,1.19243288,6.951976299,7.4705924989999986,3.921325207,4.070515633,8.292498589,2.305837154,1.048301697,7.839283943,12.39016342,6.500169754
10.25171852,0.940448821,1.15669179,12.35004234,9.51471138,3.211086988,5.723993778,6.634943962,7.726939201,1.047097921,9.885271072,1.177216053,10.30850506,10.67006683,1.061830044,1.3823874,7.703318118999999,3.436133862,9.700574875,7.831833362999999,10.44778633,4.072113514,6.767122269,11.24055195,8.034499168,1.520576,8.588932037000001,1.4134793280000002,6.160910606,0.97835952,7.20010519,7.7229013439999985,1.576294422,4.70005846,9.16302681,1.7090811730000002,1.176346779,7.464057922,12.19567013,2.052109718
10.96535206,0.989449441,5.782689095,11.12443066,9.222429276,3.616737127,3.902358532,7.359155178,7.873317719,1.4106881619999998,10.15401268,0.968617141,10.7251091,11.44289207,1.097777009,1.438679695,7.372824669,1.498192191,8.893288612000001,6.808310986,9.794591903999999,4.725532055,8.014968872,10.69433689,8.130148887999999,1.453662992,7.059314728,1.1231479640000002,6.425988197000001,0.921872914,5.8011841770000006,7.59572649,1.901326895,2.152037621,8.831857681,0.971677721,1.123916388,7.614822387999999,11.98015022,4.718458176
11.802727699999998,1.30896616,1.400514245,11.3812933,9.45054245,3.254350662,4.664564133,9.342261314,7.741260052,1.085233808,9.863298416000001,1.109075069,11.02031326,11.60829735,1.098494291,1.13133502,7.291148662999999,3.661672115,8.571098328,6.412446022,9.785103798,5.744069099,7.172507286,10.302248,7.994751452999999,1.653824568,7.5079069139999985,1.225455642,5.24937439,0.884227097,7.0733489989999985,7.602107048,3.1142685410000004,3.704089165,7.510923862,5.276495457,1.5093860630000002,5.780573368,11.4207077,5.212914944
11.38266277,1.149082184,2.254905701,11.53127193,9.875753403,2.997637987,5.306972027,9.44263649,7.209450722000001,1.3072483540000002,9.925626755,1.104941487,10.96667576,11.94606876,1.06004703,1.238840818,6.385282516,3.972793818,8.228115082,7.056913852999999,10.82720184,4.130820274,8.08515358,10.6540184,7.644885062999999,1.219535351,7.102692127,1.611132741,5.998209953,0.861317456,6.03319931,7.880675792999999,1.461579561,4.900815964,7.706485747999999,0.998730183,1.008230686,7.369864941,11.18257713,5.980566978
12.09177876,1.338575244,0.991732001,11.14676189,8.874816895,3.732493639,4.879727364,8.246681212999999,8.065816879,1.2782771590000002,9.061576843,1.479383945,10.93666363,11.20966434,0.787020445,1.924395919,7.586304665,2.333009005,9.168951988,6.922688961,10.0194788,5.13010931,5.858800887999999,10.967984199999998,8.132202148,1.357863426,7.41664362,1.94626081,6.16606617,1.216274023,6.386122704,8.399656296,2.897673607,2.414647579,8.566732407,1.295856357,1.1196835040000002,7.672674656,11.69073105,3.172636032
