1.675155282,11.4736433,13.23925209
3.235841274,11.3370409,12.06262207
1.720747709,11.90723419,12.99020863
2.474103451,10.37230206,11.96928883
1.967427731,13.63646889,13.06404209
1.587072492,12.12579918,11.91391659
1.430298328,10.48221397,11.68685341
1.851417661,11.41362,11.53876305
1.810173035,11.47754478,12.4959116
2.216746807,11.14928246,12.67805099
2.050723076,11.37653828,12.91417885
2.177844524,11.30497456,11.86660194
1.877367735,12.58853817,12.356766699999998
1.603037715,10.72112942,14.16058159
1.556140304,10.35388184,12.14922905
2.368857145,12.80980492,11.77127075
2.005629063,10.4894743,10.56604862
1.871068001,11.22658539,12.19032478
2.094614029,9.931026459,11.92488098
1.603037715,11.1187191,12.13943577
1.6398993730000002,11.53646374,13.40907288
1.590700388,11.11556911,12.78243351
2.488779068,11.70588303,12.21159458
1.66219902,11.48087311,12.40341949
1.442513943,10.49286079,12.26641846
2.660313606,10.60417366,11.97207451
1.800335884,10.62953949,11.7602129
1.915112138,10.42201233,11.9666748
1.743465781,10.31652069,12.32270432
1.675213456,11.60465622,13.63642788
1.574426532,9.5841465,10.90598869
1.6899554730000002,10.74784088,12.00515175
1.845088959,10.87853813,12.06782818
1.870891571,9.975690842,12.67715645
1.739708066,10.98796368,12.2758522
1.65094924,11.93507481,12.84500885
1.583420515,11.24508667,13.51319885
1.549581289,11.27329826,12.38929653
1.440772533,11.28913307,12.6595602
2.088709831,11.61279297,13.32228374
1.784081101,10.67042923,12.54489708
1.583420515,11.66131592,12.70671463
1.810349464,11.32567024,13.22005844
1.538929224,10.8708992,13.19021511
1.464830637,10.81943512,12.57849216
1.745190978,10.76796818,12.54055309
1.60327816,11.14701653,12.40359211
2.116498709,11.26157665,13.41641235
1.589458346,12.60778332,11.78356075
2.60266757,12.68507099,13.38738918
2.237726212,12.08809471,12.77259636
1.430252671,12.18040657,12.56572437
1.967308044,11.19265079,12.31517506
1.5241742130000002,10.23415089,12.35102463
2.177844524,10.89936447,12.14585018
1.580918312,12.05713844,12.0667181
1.551721573,11.96966839,11.50757217
1.580625296,11.43433285,12.01274681
1.7196908,10.65293789,12.84039783
1.571961641,11.95258141,13.13762951
1.991234064,10.96048355,11.93370533
2.218339443,11.59978962,11.43728542
1.737025976,10.45307159,12.22347927
1.56086731,12.45274544,12.5327549
1.466475964,11.26080799,12.92919159
1.321307182,11.81238174,12.70040894
1.243842483,11.86073875,12.33384418
1.763483167,13.20808125,12.64452934
2.190407276,10.80428314,10.3935976
1.533064365,13.47140789,12.14244461
1.467917442,13.89455605,11.49240208
1.709370255,13.83580875,12.30431747
1.238852739,6.755841732,6.1428141589999985
0.699330091,9.197714806,6.635900974
0.671015561,8.570572853,6.732653618
0.922844172,8.102944374,7.434497356
1.340811729,8.669570923,6.260534763
0.954700947,2.948996544,1.110407829
1.112805367,9.600201607,6.51338768
0.970850587,8.24679184,7.1180295939999985
1.1493079659999998,7.400060654,5.7834391589999985
0.950350344,8.62508297,6.416751385
0.926867485,8.792128563,6.519095421
1.048203468,5.341300963999999,1.42400074
0.895133615,11.83171272,9.891248702999999
1.368194818,12.33002377,11.12347412
1.081412554,12.42778778,11.11694717
1.272413611,12.68444633,10.71411037
0.946700811,13.57296562,10.89785767
0.981507003,11.65521717,10.76945496
1.213990927,11.53399563,10.2466116
1.723139286,12.78744221,11.01013947
1.652261257,12.63981152,11.0340271
1.037618041,12.26394272,10.72822571
1.215972424,11.81177235,10.40774632
1.3684659,13.43744755,9.576920508999999
0.8696269990000001,12.68205452,10.41493034
0.979439914,11.93517876,11.3080225
1.224449635,12.6342907,10.22744083
0.960554719,12.33911228,10.56639385
1.475747347,13.49689388,11.33075905
1.009767175,12.04587555,11.09330654
1.507442355,13.33025551,10.60599518
1.446711779,12.62206268,10.23696423
1.123596907,13.4086628,10.66536236
1.50534606,12.38971424,10.74459839
1.288826704,11.61164856,9.711004257
1.809351325,11.62576771,11.46839237
1.267775297,10.9551878,9.709234237999999
1.166817665,10.39212894,11.28560162
1.191670299,10.87069607,11.96106434
1.310230017,12.00572968,10.44631672
1.190858722,10.85639095,9.911600112999999
1.317358017,12.09167004,11.25339508
1.178374529,12.60377312,12.3699894
1.141332626,13.01463604,12.77365875
1.2229774,11.81021881,11.21261978
1.41139698,10.71614647,11.28175068
1.178779125,11.71203423,13.85120583
1.6108279230000002,12.22651291,11.99673748
1.257479429,10.54017162,11.43557167
1.45868516,11.07958317,11.18165874
1.166144133,10.54602432,11.59103775
1.215972424,11.10895824,11.01345158
1.601952553,13.03784752,10.30700874
0.873740733,11.27270699,12.92835903
1.03699553,11.33027554,11.30822754
1.529499054,11.34216213,10.37761879
1.413597345,11.19717216,9.325501442
1.958805561,12.93063259,11.37546921
1.1467038390000002,8.326335907,14.31066895
0.989128113,9.747052193,12.63387394
1.170544386,8.706535339,13.4847374
3.30962801,6.107646465,8.535768509
3.052021265,8.400414467000001,9.023014069
3.623060703,9.015580177,10.41777611
4.069940567,3.70538187,3.575266838
3.354356289,6.790649891,8.975402832
3.693071842,5.935454369,3.874676704
3.554910183,9.165533066,9.232313156
4.048734665,9.291921616,8.557458878
3.318073273,8.820156097,8.84348774
3.42367363,7.740929604,8.958768845
4.341881275,9.22892189,7.690066337999999
3.360051155,8.305514336,8.599002837999999
3.734725475,8.148813248,4.971227646
3.451515198,8.563386917,7.313632488
3.402512074,7.4360423089999985,9.06959343
3.301327705,9.403524399,8.913660049
3.5335750580000003,9.931070327999999,9.215941428999999
3.49156189,8.57201767,9.983884811
3.21285367,9.324478148999999,9.041239738
3.712777615,8.946356773,9.729336738999999
3.726700306,8.866113663,8.414632797000001
3.361022472,11.49087715,8.731811523
3.666605949,9.833990097000001,8.872421265
3.956795931,9.74751091,8.438562393
3.4633736610000003,8.717002869,9.316135406
4.135584831,9.429965973,9.150291442999999
3.4488153460000004,8.373966217000001,8.236085892
3.628557682,7.240696907,8.974458693999999
3.731469393,8.780288696,7.564034939
3.807468414,8.902143478,9.510972977
3.576496601,9.204421043,8.444532394
3.509925604,9.261585236,9.412401199
3.423917294,9.038097382,8.513898849
3.866284609,8.517774582000001,4.090053082
3.671437025,4.373431206,3.063715935
2.885494947,8.085166931,7.949806213
3.675902843,8.465093612999999,8.575112342999999
3.772340775,8.875091552999999,8.333248138
3.551908493,9.495215416,9.047480582999999
3.483333349,10.06259918,8.554027557000001
3.514814377,9.369782447999999,9.695530891
3.196558475,9.095441818,9.019463539
3.035962343,9.380223274,9.622365952000001
3.1008012289999995,8.862647057,8.93019104
3.469697952,8.407923698,9.458715439
3.255863667,9.604333878,8.840250015
3.343188524,8.228879929,8.690731049
3.546202898,8.684362411,9.84147644
3.560359478,9.280841827,8.64576149
3.276805878,9.011996268999999,9.705471038999999
