0.906264067,11.29821873,11.13692951,1.595867395,6.51516819,10.650644300000002,11.11697388,2.7441239360000003,7.0109796520000005,1.198470592,4.87318325,5.015733242,1.322667599,1.438116074,8.864621162,1.849037409
0.975857437,10.92096329,8.290347099,1.023099184,6.949816704,9.548629761,11.00755405,2.322031975,8.085978508,1.004374743,1.076924562,4.777973652,1.1673052309999998,0.877325118,2.0481748580000003,1.612447739
1.086527824,12.50159645,10.20460415,1.532338381,1.218129635,11.36752129,11.29979706,1.949489832,7.3067531589999986,1.2919331790000002,1.387467861,4.217264175,4.063718796,1.12136364,9.787096024,3.07574892
0.933629453,11.12195778,9.977178574,1.283072948,7.307057381,10.41349792,11.00562859,2.798893929,6.811715126,1.143978596,1.04729259,4.7866363530000005,1.216043115,0.939785719,8.454008102000001,2.801390648
1.127010822,12.21031094,11.730299,1.065512657,7.839283943,10.14920425,10.93551922,3.893010855,7.034825325,1.19243288,1.4165076019999998,4.2779006960000014,2.305837154,1.049710751,7.127631664,3.921325207
0.940448821,10.25171852,12.35004234,1.19110775,7.464057922,10.30850506,10.67006683,3.073404074,6.767122269,0.97835952,1.15669179,4.072113514,1.7090811730000002,1.177216053,6.634943962,1.576294422
0.989449441,10.96535206,11.12443066,1.153967738,7.614822387999999,10.7251091,11.44289207,4.226306438,8.014968872,0.921872914,5.782689095,4.725532055,0.971677721,0.968617141,7.359155178,1.901326895
1.30896616,11.802727699999998,11.3812933,1.350916624,5.780573368,11.02031326,11.60829735,3.390684128,7.172507286,0.884227097,1.400514245,5.744069099,5.276495457,1.109075069,9.342261314,3.1142685410000004
1.149082184,11.38266277,11.53127193,1.349709988,7.369864941,10.96667576,11.94606876,2.912168264,8.08515358,0.861317456,2.254905701,4.130820274,0.998730183,1.104941487,9.44263649,1.461579561
1.338575244,12.09177876,11.14676189,1.226012468,7.672674656,10.93666363,11.20966434,2.721452475,5.858800887999999,1.216274023,0.991732001,5.13010931,1.295856357,1.479383945,8.246681212999999,2.897673607
0.993621945,11.68552876,10.46265316,1.113694668,7.489415169,10.96178722,11.20426083,2.643624783,7.848336697000001,1.023444414,1.324056625,4.847143173,1.808118343,1.380598307,8.14938736,2.7374172210000003
0.865684032,11.06344891,10.86577225,1.092707515,6.67992878,10.43821716,11.1732626,3.75056076,7.370917797000001,1.016027212,1.131543398,4.3919134139999985,1.11299181,1.458464384,8.963336945,2.3250324730000003
0.862884402,10.84495544,10.70388317,1.696498394,5.608387947000001,10.55646038,10.52239418,2.545121193,6.965730667000001,0.907441854,1.082478642,4.210929394,1.181432605,0.974417388,2.60628891,4.776673794
0.928258777,11.95156288,10.91275215,1.026923656,8.88201046,10.30386734,11.08532333,4.093105316,7.167382717000001,1.023301601,1.5894544119999998,4.866339684,1.148563862,0.992964923,4.299438477,3.504722834
1.170642376,11.59263515,10.51894665,1.690870047,6.781075477999999,11.20703888,10.81953812,3.001398325,7.147618771,1.036000371,1.058412313,4.795814037,1.269493103,1.284311771,7.94982338,3.2891802789999995
0.918525338,12.24306583,11.11544609,1.162520051,3.831874847,10.16912556,11.34998131,2.651844978,6.57038784,1.01918745,0.8928880690000001,4.398756027,1.060887814,1.108702898,7.0987758639999985,4.216433525
0.93893832,11.74203396,10.01108646,1.410927296,6.455365658,10.67541313,10.62930775,2.083869219,7.073451042,1.040293694,1.06648469,4.248370647,1.112645626,1.33718276,9.30045414,4.657293797
1.026280403,11.49534321,11.87765026,1.446619749,8.955169677999999,11.04527855,12.66656303,3.614005089,9.154148102,1.089073539,0.878379583,4.676161289,0.93839705,0.948976517,5.778292179,2.075735569
1.03881216,11.0438118,10.52570915,1.277048826,5.5255012510000014,10.70007801,10.69444561,3.200461149,7.118626595,1.255957603,1.124720573,4.938085079,1.133129597,1.0684129,8.173631667999999,1.912930727
1.035722852,11.97632694,11.12341118,1.532989383,6.879611492,11.00139999,11.34921455,3.120321512,6.4436044689999985,1.338337898,1.1998615259999998,5.570781707999999,0.909810781,1.309820414,10.06705189,2.903581858
1.348752975,11.29391861,10.91351318,1.616688013,5.760334492,11.030756,10.73924923,2.607745171,6.737781525,1.451219201,1.191866398,3.711069107,2.858724594,1.048769355,7.122606277,3.090695381
0.99033761,12.05932617,10.86935234,1.350826263,1.973398209,11.07983398,12.36214066,3.057891607,6.992024422,0.940302372,1.1234894990000002,4.811412334,1.173631191,1.0807789559999998,7.586138247999999,3.482684851
0.959781587,10.94740963,10.70155239,1.218913436,5.616488457000001,9.673727036,10.20750046,2.937690973,6.615100384,0.928331017,0.883744836,4.924892426,1.349737644,0.901579797,8.08134079,2.305347919
0.8315336109999999,12.06695938,11.84429646,1.724852204,4.866873264,10.88135529,11.45313358,3.0326647760000003,6.786637306,1.003578663,0.857216001,3.029419899,0.95279783,1.224488497,6.766002655,2.327170134
0.954148352,10.9547224,10.63202763,1.524461269,6.322730541,10.5147686,11.50544357,1.527882576,7.692214966,1.226572871,5.639939785,5.346231461,0.875977397,1.113714337,9.660643578,4.9711341860000005
0.933255792,11.83913136,11.14640141,0.997247815,6.7319173810000015,10.84575367,11.44080353,1.996895552,7.356537342,1.126326323,1.353697419,4.433328629,1.178182483,1.040571332,8.966696739,2.7404596810000004
0.941715956,11.9477272,11.18647957,1.230341077,5.437769413,11.10958767,11.22676849,3.88087368,7.20565176,1.147895217,1.321189404,4.657319069,1.041036129,1.101347804,10.47551155,1.925322056
0.893049836,11.33247566,10.92802525,1.157766223,7.393047332999999,10.83694077,11.18901253,3.260837317,6.587080479,1.096855879,1.093298197,4.458142281000001,1.065826774,1.271970034,9.393796921,1.117274284
1.013406992,12.29535675,12.37938023,1.305220127,6.026931286,10.57027626,11.32425499,2.374517441,7.733383656,1.145857811,1.081911206,2.059870243,1.606594563,1.192462444,2.516397476,3.10998559
0.900381565,11.76378441,9.991803168999999,1.103314877,6.491314888,10.83633137,11.39521217,1.444897652,7.014407635,0.958920658,1.077386141,5.324338913,1.050259829,1.201553702,7.668793677999999,2.497518539
1.15604651,11.78082657,10.22152424,1.55287838,7.673102378999999,10.64729691,10.90936661,2.4671354290000003,7.121258259,1.02434063,1.3937498330000002,5.841467381,1.052835107,1.524622917,6.951052666,3.268652678
0.96444428,11.6442852,11.5924511,0.896277249,7.538453102,10.57666016,11.73955154,3.87155056,6.420341015,0.884940565,0.963366926,5.705367087999999,1.27567935,1.324817777,9.304698944,1.691131353
1.102942109,11.57160568,11.18607807,1.010980129,7.429722786,9.903154373,10.92169189,3.188969612,6.626182079,1.257303953,1.033435225,5.215581417,0.966911733,1.268476605,9.077404976,3.283513069
1.109087467,12.03723145,11.60100937,1.259154797,5.180122375,10.77161884,11.38192463,2.757308722,6.725551605,0.940084934,1.563681602,5.5619430539999986,1.57831502,0.963467479,9.869070053,2.567919254
1.03358531,11.11320591,11.11938858,1.410022259,7.726878642999999,9.731204033,10.68537617,2.565694094,8.176337242,1.028749943,1.326308727,3.79702425,0.940342188,1.422288656,7.672150612,1.397929072
0.8608253,12.12140083,11.16159534,1.21394515,7.075889587000001,9.910965919,10.88277626,1.951330423,7.795125961,1.127549291,1.421431065,5.551992893,1.136736035,1.468589306,10.12753582,1.171896696
1.138090134,11.85858631,11.1553793,1.4919903280000002,7.574644566,10.80980587,11.36940575,1.888507843,7.43180418,1.079540253,0.851462662,4.567941666,1.379463434,1.285778403,8.077075958,2.834078789
