2.608053207,7.739649296,7.156136513,11.4736433,9.983157158,0,7.983569145,0,10.32394886,1.55175364,11.44662285,4.13029623,6.875781536,7.890687943,5.791762829,3.975059032,6.043784618,6.437400818,4.272896767,5.376324177,1.990239382,10.16289616,1.981199145,5.33798027,5.441259384,5.695533276,6.943537235,9.132888794,1.599507332,9.297075272,11.33561993,9.623771667,7.363435745,11.1993885,1.202047586,3.482921124,3.487560749,1.539863825,2.52139163,8.468033791,2.985744715,4.387387276,6.900199413,7.829772949,6.187503815,7.280542374,1.524053335,5.495457172,12.35728931,11.08611202,5.072761536,7.400230408,1.399645805,0,2.393702269,12.53611183,4.225750446,5.278318882,8.532444954,1.734324694,6.208935261,12.36437225,6.631387234,2.299394608,1.888383269,10.7763176,7.349064827,3.179969788,8.17351532,2.078011036,5.032676697,8.241377831,6.96425724,4.620707512,6.881991386,11.09150791,6.908777714,8.286684036,8.189443588,6.934980392,7.424120903,11.06010914,7.583452702
5.974340916,5.604424,6.911282539,11.3370409,9.487654686,0,8.20288372,0,8.376899719,1.185175419,11.91734123,5.640110016,4.871318817,8.502558708,5.982134342,5.615551472,6.614282608,7.866672516,5.003654957,5.845890045,2.156964779,11.15910149,1.635761023,5.422176361,5.104899883,6.239373207,7.106007576,10.75055599,1.724885225,8.640563965,10.84953499,11.65593719,6.341083527,12.20796871,6.335669041,3.319022417,4.15897274,3.861023903,1.894304633,7.539256573,2.057591915,4.439805031,6.288965702,7.194684029,6.795685291,8.181190491,1.432972312,5.079894066,13.46431351,11.55128765,4.071321487,7.507956505,7.934082508,0,4.1273489,13.55656624,3.84914875,5.79135704,8.26279068,1.422574043,3.863741398,12.26939964,4.665233135,2.077310801,2.165370941,11.74949646,3.918162346,3.991898775,8.078279495,3.64478302,7.235687733,4.080967903,7.144042015,5.470386028,9.073336601,10.53228378,7.651997089,10.46179104,4.688350677,8.399106979,6.460048676,5.743875027,6.679909706
7.998045921,11.63026428,8.371305466,11.90723419,9.92790699,0,8.542352676,0,8.235255241,1.642081261,12.30939674,5.546374321,7.019041061,9.345075607,6.527431488,6.432878971,7.025169849,8.283588409,6.706037521,5.983422756,2.358292103,11.96584129,1.669133782,6.664204597,7.997511864,7.723586082,8.016352654,12.24340439,3.113190413,9.60200882,11.79776764,12.65069389,8.40206337,13.26455593,1.568958998,2.02659297,3.919800758,2.071128368,1.995424271,7.633164883,2.484202623,4.264592171,6.690962791,6.733571529,7.575098038,4.469240189,8.665167809,6.014683723,11.10959625,10.47515488,2.470828772,8.649674416,2.164597273,0,1.940670252,11.26177597,3.53585124,4.60335207,7.318755627,9.389865875,4.192126274,12.08561707,2.65939784,2.20945406,1.993232846,9.235383034,6.593798637,1.5480721,7.02666378,4.459461212,3.092113495,7.384526253,4.61400795,3.509325504,3.282242775,8.798648834,3.729533195,6.554749012,7.548474312,5.941730022,3.127739906,10.1984148,4.286572456
2.377252102,6.443127632,5.541175842,10.37230206,9.498949051,0,6.902493477,0,9.354758263,2.054865837,12.99340725,4.013680935,4.245711803,8.793538094,6.029477119,2.983863831,8.20566082,6.5855093,6.64954567,4.071895123,2.032596588,11.87090778,1.486257195,6.328072548,5.521428108,6.848200321,7.5846138,11.27350616,3.109678268,8.638356209,11.62550259,12.473032,7.894869804,13.1725769,2.310116291,3.143439054,4.230508327,2.309979439,1.385284901,6.775971413,2.291804314,4.9074049,6.299948692,6.946512222,6.71197319,6.180742741,1.546122193,5.404259682,12.59743118,11.43176842,2.742628574,6.006904602,2.512170792,0,5.707328796,12.75214195,4.582408905,6.168910027,9.288319588,1.91589725,5.736700535,10.29139137,5.171316147,1.50037539,2.253582716,10.3479557,4.579413414,4.480475903,9.300636292,5.741901875,4.068417549,5.763505936,6.530066013,9.056998253,6.170749664,11.95670605,4.579413414,8.232084274,5.79259634,5.370396614,8.324152946,9.39251709,6.700884342
10.6309967,9.918804169,8.487646103,13.63646889,9.343482971,0,11.18395138,0,11.1241827,8.625729561,11.84802246,5.17976141,8.11256218,7.614433289,7.822459221,5.306131363,4.716093063,8.968661308,3.540730953,5.967469215,10.06634617,9.98866272,10.01994038,4.008431435,5.427261353,6.507488251,6.388009071,11.28853035,2.172427177,9.474102974,10.45248985,12.71254158,7.715390205,13.35618019,1.770414114,3.601741076,3.293499947,2.11671257,3.274789333,7.876142502,2.836845636,4.115298271,5.841638565,6.919062138,7.499822617,7.443572044,1.362277508,4.277042389,12.44558239,11.7005825,2.962687016,6.282771111,1.846846461,0,1.582129598,12.48376465,4.081807613,4.866174698,7.574158669,1.37223506,3.509149551,11.10481834,4.407498837,1.799323797,1.781107545,11.19582844,8.483295441,1.96089828,6.74780035,1.580371618,5.992352486,2.880813122,6.772313118,5.415476322,5.698161125,10.76949787,3.554169178,7.055373669,2.166299343,6.591954231,4.217805862,5.196156025,1.829749584
6.874003887,3.906961918,7.029697418,12.12579918,7.997190475,0,8.422925949,0,9.521940231,1.919634819,11.29784298,3.878425598,6.427165031,6.564412594,5.955426693,5.542025566,5.725183487,7.879481316,2.817265272,3.914221287,1.986436605,8.627008438,1.588394046,4.160033226,6.00728178,4.925265789,5.030390739,9.746777534,1.838479877,9.021763802,9.969420433,11.0333519,7.816398621,11.42048264,2.436673403,2.576360226,4.030506134,3.974176407,4.200537682,8.067373276,2.274970055,5.312645912,8.340929985,6.869169712,8.462921143,8.08486557,1.461272836,5.296476364,13.65465355,12.68172646,2.261077404,8.00109005,3.014351368,0,3.710478783,13.75290871,3.600984573,4.395691872,8.338394165,1.387256265,4.510186195,13.52501678,4.579413414,1.692443848,1.664948344,12.50398159,8.875566483,7.238967896,7.69914341,4.510929585,7.254687786,6.267865181,8.071110725,3.566761732,9.220983505,11.36008739,7.129336834,10.67377472,8.827728271,5.808037758,6.107682228,10.94858932,2.677185774
1.764270782,7.44999361,3.038768768,10.48221397,8.375766754,0,5.333865643,0,10.08138084,1.9290272,13.22709751,2.964800119,2.550089359,8.641576767,8.189181328,4.945950985,6.46450758,7.077152729,5.660498142,4.536538124,2.15994978,10.23174477,1.759790301,6.411004543,4.872345448,7.385582924,6.764655113,12.36386585,2.052382708,10.09778214,10.12915325,12.43019104,8.16856575,12.88388634,1.727235198,2.281097174,2.829250336,3.197957516,2.3282969,7.415298939,2.269257069,3.308333397,5.868047237,6.171832561,9.285961151,6.779050827,7.850598812,7.922463417,13.24946404,12.13370609,3.85126543,5.761487007,1.469964743,0,3.557859898,13.35732269,4.196817875,5.026926517,9.256243706,9.065188408,5.008979321,12.14928532,4.889014721,1.709852338,1.561190128,11.07367229,7.860862732,1.956389904,8.981762886,7.015741348,5.214468956,2.703734875,7.499680519,1.517840147,8.516078949,9.420938492,8.53299427,10.10478687,1.554168224,5.346351624,6.430001736,5.233939171,2.040482521
7.089374065,6.61681366,5.908520222,11.41362,8.035429001,0,8.392735481,0,9.227010727,1.814892888,11.96658325,2.461412668,5.076814651,7.627904415,8.200080872,5.47699213,5.967064857,7.296666622,5.068404198,4.693881512,2.497342825,9.41888237,1.34099412,6.638925076,5.134467602,6.360206604,6.369827271,11.56022644,1.566190004,10.69859314,9.893064499,12.45017052,7.85815382,12.46521282,2.048544407,2.288176775,2.193954706,5.928357124,3.291819096,8.173985481,1.706915021,3.574939013,4.196585178,5.920105934,7.334566593,10.42402458,1.452955961,6.359640121,13.9849453,12.38398933,3.10343647,5.132723808,2.428022623,0,2.606837511,14.08827972,2.198853016,3.019307613,6.343434334,1.943951249,2.002528667,12.88791561,5.077715874,4.202112198,2.441817045,12.67649269,8.306194305,10.59421921,6.209143162,5.757656097,7.916419506,6.779918671,8.04496479,2.737265825,7.952599525,9.644015312,7.728100777,9.212852478,6.425969124,9.843483925,5.748468876,6.817403793,4.683249474
7.289133549,7.030382156,8.103005409,11.47754478,9.444834709,0,8.111865997,0,9.567625046,1.442883015,13.41535091,5.930485725,7.718817711,7.865940094,6.533781052,8.321702003,6.049985886,7.188351631,5.238332748,4.954106808,2.710861206,10.07785606,1.68891573,6.176949024,5.686859608,6.125575066,5.974277496,12.52576542,2.39951396,10.02331543,10.22114182,13.69819546,8.46850872,13.64754009,1.520341396,3.325428486,2.910727024,2.477868557,1.617540717,7.437056065,1.971531987,4.404756069,6.770662308,5.115168571,6.626468658,7.252483845,1.257273436,6.159127235,11.98015594,10.26138115,2.046186924,6.287672043,1.739613175,0,4.888825417,12.01760483,3.446955204,4.332308292,8.810525894,1.590072751,4.90793705,9.25135994,7.036385059,1.860036612,1.761042356,10.97311592,6.347364902,1.712284565,8.394183159,6.541831017,4.911176682,5.532316208,6.980483055,2.824756861,4.66399765,9.361215591,4.647063255,6.779826164,4.427328587,4.233801365,5.177170753,6.305048943,3.888957977
4.067323685,5.780750751,6.103790283,11.14928246,8.167007446,0,7.403862476,0,9.289520264,1.502316356,11.64494514,3.098169565,5.752926826,6.472867966,5.524216175,2.833797693,6.253801346,7.669251919,3.906741142,2.92145896,2.263638973,8.961544037,1.569858193,4.420557499,4.459089756,5.066707611,5.309623241,10.91366673,1.556448221,9.404958725,9.8698349,12.15905952,7.672605515,12.10877895,2.546851158,3.691041708,4.271834373,5.364276886,3.087271452,7.356320381,2.244591475,5.196492672,8.154427528,6.55688858,8.196092606,8.010154724,2.258675098,5.650069714,13.51271629,11.02752876,3.116800547,9.69285965,2.643429279,0,5.527043343,13.66437721,4.35299921,5.68188858,10.24404144,4.054350376,6.433859825,11.5622406,8.032113075,1.804939747,2.86276269,12.31012917,2.73920989,2.872815371,9.688419342,2.53096509,7.034539223,4.344845772,6.354561329,2.185795307,8.269471169,13.75954247,7.418306351,9.952949524,4.899272442,5.518224716,10.2063961,7.002871513,1.446467876
