11.29821873,9.125204086,11.13692951,9.540878296,0.906264067,10.650644300000002,8.398412704,7.0109796520000005,5.269958496,8.926369667000001,2.0267086030000003,1.119850516,1.267202377,4.87318325,8.538035393,6.088716507000001,6.806225777000001,6.51516819,10.75769615,5.836836815,1.298274994,6.043386936,5.015733242,11.11697388,1.198470592
10.92096329,9.480568886,8.290347099,10.85871792,0.975857437,9.548629761,7.830945492000001,8.085978508,5.720530987,9.90859127,4.622110844,1.000127435,1.034224033,1.076924562,9.089108467,6.9502820970000005,6.967831612,6.949816704,10.54997826,3.27778554,1.326483011,8.450549126,4.777973652,11.00755405,1.004374743
12.50159645,9.552007675,10.20460415,9.303514481,1.086527824,11.36752129,8.007254601,7.3067531589999986,4.367006779,9.969000816,4.654254436,1.026188254,0.999379754,1.387467861,8.252017975,6.813028336,7.082050323,1.218129635,10.94446564,6.65418148,1.253825188,6.020366192000001,4.217264175,11.29979706,1.2919331790000002
11.12195778,9.074533463,9.977178574,10.29650021,0.933629453,10.41349792,7.4602098460000015,6.811715126,5.091031075,8.95996666,2.343899727,1.039992571,0.905969501,1.04729259,8.414218903,6.115525246,6.802554131,7.307057381,11.946792599999998,5.964423656,1.311038017,5.892701626,4.7866363530000005,11.00562859,1.143978596
12.21031094,9.598829269,11.730299,9.883132935,1.127010822,10.14920425,8.98462677,7.034825325,4.669966221,9.644855499,3.637677908,1.226995707,1.098542452,1.4165076019999998,8.351963043,6.951976299,6.465047836,7.839283943,11.40502262,5.367596626,1.351005912,6.963521481,4.2779006960000014,10.93551922,1.19243288
10.25171852,9.885271072,12.35004234,10.44778633,0.940448821,10.30850506,7.726939201,6.767122269,5.723993778,9.51471138,3.211086988,1.047097921,1.061830044,1.15669179,9.700574875,7.20010519,7.703318118999999,7.464057922,11.24055195,6.160910606,1.4134793280000002,7.831833362999999,4.072113514,10.67006683,0.97835952
10.96535206,10.15401268,11.12443066,9.794591903999999,0.989449441,10.7251091,7.873317719,8.014968872,3.902358532,9.222429276,3.616737127,1.4106881619999998,1.097777009,5.782689095,8.893288612000001,5.8011841770000006,7.372824669,7.614822387999999,10.69433689,6.425988197000001,1.1231479640000002,6.808310986,4.725532055,11.44289207,0.921872914
11.802727699999998,9.863298416000001,11.3812933,9.785103798,1.30896616,11.02031326,7.741260052,7.172507286,4.664564133,9.45054245,3.254350662,1.085233808,1.098494291,1.400514245,8.571098328,7.0733489989999985,7.291148662999999,5.780573368,10.302248,5.24937439,1.225455642,6.412446022,5.744069099,11.60829735,0.884227097
11.38266277,9.925626755,11.53127193,10.82720184,1.149082184,10.96667576,7.209450722000001,8.08515358,5.306972027,9.875753403,2.997637987,1.3072483540000002,1.06004703,2.254905701,8.228115082,6.03319931,6.385282516,7.369864941,10.6540184,5.998209953,1.611132741,7.056913852999999,4.130820274,11.94606876,0.861317456
12.09177876,9.061576843,11.14676189,10.0194788,1.338575244,10.93666363,8.065816879,5.858800887999999,4.879727364,8.874816895,3.732493639,1.2782771590000002,0.787020445,0.991732001,9.168951988,6.386122704,7.586304665,7.672674656,10.967984199999998,6.16606617,1.94626081,6.922688961,5.13010931,11.20966434,1.216274023
11.68552876,9.588552475,10.46265316,9.293337822,0.993621945,10.96178722,6.695070267,7.848336697000001,4.259555817,10.0145998,2.8755192760000003,1.521874189,1.172857285,1.324056625,7.705303192000001,6.694061279,6.691843987,7.489415169,10.80154419,5.137595177,1.12618494,7.407773017999999,4.847143173,11.20426083,1.023444414
11.06344891,9.038685799,10.86577225,10.09580994,0.865684032,10.43821716,7.523633003,7.370917797000001,5.565406322,9.264809608,3.896846771,1.069454908,1.018316746,1.131543398,9.056557655,6.5178055760000015,7.153824806,6.67992878,10.74761677,3.782665491,1.090470314,6.296516895,4.3919134139999985,11.1732626,1.016027212
10.84495544,10.41743183,10.70388317,9.624419212000001,0.862884402,10.55646038,6.505687714,6.965730667000001,4.652705669,9.111566544,1.760354638,1.042930365,1.108677864,1.082478642,8.885676384,5.605162144,8.047616005,5.608387947000001,11.69604778,5.557919025,1.274148107,5.897033691,4.210929394,10.52239418,0.907441854
11.95156288,8.685729027,10.91275215,11.36563587,0.928258777,10.30386734,7.249602795,7.167382717000001,6.417620659,9.38578701,5.079488754,1.231025457,0.877479494,1.5894544119999998,9.305486679,5.820424557000001,7.540240288,8.88201046,11.59159565,5.700109005,1.603726506,6.326962471,4.866339684,11.08532333,1.023301601
11.59263515,10.477808,10.51894665,9.163470268,1.170642376,11.20703888,6.68337059,7.147618771,4.832675934,9.53416729,2.890538692,1.392224789,1.570392847,1.058412313,8.592307091,5.813488007,7.684140205,6.781075477999999,11.85717583,6.0851383210000005,1.384716392,6.668484211,4.795814037,10.81953812,1.036000371
12.24306583,9.00348568,11.11544609,9.970609665,0.918525338,10.16912556,8.55165863,6.57038784,4.944601536,9.08591938,3.435003757,1.14599514,0.91961503,0.8928880690000001,9.553182602,5.703433037000001,7.532184124,3.831874847,11.95992279,6.3621068,1.491960049,6.292097569,4.398756027,11.34998131,1.01918745
11.74203396,9.361872672999999,10.01108646,10.07166004,0.93893832,10.67541313,7.197428703,7.073451042,4.575223923,9.116285324,3.591071844,1.089214563,1.006183147,1.06648469,9.445105553,5.855342865,8.116800308,6.455365658,11.21122074,5.599870205,1.230677128,6.58425951,4.248370647,10.62930775,1.040293694
11.49534321,8.254610062000001,11.87765026,10.97347927,1.026280403,11.04527855,8.074726105,9.154148102,6.953828335,10.07201576,5.681289672999999,1.209378242,1.014219165,0.878379583,8.686831474,8.413024902,7.105144501,8.955169677999999,10.70737839,6.482748507999999,1.257691264,7.3895325660000015,4.676161289,12.66656303,1.089073539
11.0438118,9.778962135,10.52570915,9.647354126,1.03881216,10.70007801,9.023082732999999,7.118626595,5.784529686,9.00139904,2.814192772,1.00789237,1.280918598,1.124720573,8.554571152000001,6.806864738,7.168549538,5.5255012510000014,11.37300301,4.914070606,1.142939687,6.226641655,4.938085079,10.69444561,1.255957603
11.97632694,8.643737793,11.12341118,9.296692848,1.035722852,11.00139999,7.311681747000001,6.4436044689999985,5.107390403999999,8.982478142,4.250295162,1.151313782,1.142606735,1.1998615259999998,9.590765953,6.359130382999999,8.276377678,6.879611492,10.89570045,5.917700768,1.566433191,6.360544682,5.570781707999999,11.34921455,1.338337898
11.29391861,8.731375694,10.91351318,10.05324078,1.348752975,11.030756,7.984223366,6.737781525,5.923732281,9.936268806000001,3.766407728,1.080224276,0.959291637,1.191866398,8.808885574,6.910538197,7.360754012999999,5.760334492,11.01013374,6.491251469,1.317836761,6.89114809,3.711069107,10.73924923,1.451219201
12.05932617,8.143800735,10.86935234,10.3781395,0.99033761,11.07983398,5.9788331989999985,6.992024422,5.196240902,9.30402565,2.4971749780000003,1.111881733,1.334095955,1.1234894990000002,9.672836304,6.058129787,8.502408981,1.973398209,11.75848389,6.56840086,1.248988748,7.273465633,4.811412334,12.36214066,0.940302372
